label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes
UGC 744,NGC 414,PISCIS AUSTRINUS,14.5,autumn,0.7,01 11.3,+33 07,Galaxy - ,,,vF;S;iR;mbM;410 np ,Double system 
UGC 752,NGC 420,PISCIS AUSTRINUS,12.1,autumn,2,01 12.2,+32 07,Galaxy - ,,,F;pS;R;bM ,H III 154 
 ,NGC 421,PISCIS AUSTRINUS,99.9,autumn,,01 12.2,+32 07,Non-existant - ,,,eF;vS,H III 155 
UGC 788,NGC 437,PISCIS AUSTRINUS,12.8,autumn,1.3,01 14.4,+05 56,Galaxy - ,,,pF;vS;R;Fnp , 
IC 1653 ,NGC 443,PISCIS AUSTRINUS,13,autumn,0.8,01 15.1,+33 23,Galaxy - ,,,F;S;R;*15 p 8' on parallel,UGC 796 
IC 1556 ,NGC 447,PISCIS AUSTRINUS,14,autumn,2.2,01 15.6,+33 04,Galaxy - ,,,F;pL;bM;*11 nf , 
IC 1658 ,NGC 444,PISCIS AUSTRINUS,14.3,autumn,1.9,01 15.8,+31 05,Galaxy - ,,,vF;mE135;lbM , 
UGC 815;Arp 164 ,NGC 455,PISCIS AUSTRINUS,12.6,autumn,2,01 16.0,+05 11,Galaxy - ,,,F;vS;alm stell ,Peculiar 
IC 89 ,NGC 446,PISCIS AUSTRINUS,15.5,autumn,2,01 16.1,+04 18,Galaxy - ,,,F;vS;stellar , 
IC 1656 ,NGC 449,PISCIS AUSTRINUS,14.2,autumn,0.8,01 16.1,+33 05,Galaxy - ,,,vF;vS;R;vlbM;vFinv, 
IC 1661 ,NGC 451,PISCIS AUSTRINUS,13.9,autumn,0.7,01 16.2,+33 04,Galaxy - ,,,vF;vS;R;vlbM , 
UGC 820,NGC 452,PISCIS AUSTRINUS,12.6,autumn,2.5,01 16.3,+31 02,Galaxy - ,,,vF;E;*9 np;S* nf;v nr, 
 ,NGC 453,PISCIS AUSTRINUS,99.9,autumn,,01 16.3,+33 01,3 Star - ,,,vF;vS;R;vFinv, 
PGC 4601,AND II ,PISCIS AUSTRINUS,13.5,autumn,2.0,01 16.4,+33 25,Galaxy - ,,,13''-eF;pL;nBM;irR;somewhat mottled at 100X ,Andromeda Dwarf;Member Local Group 
UGC 832,NGC 459,PISCIS AUSTRINUS,14.4,autumn,0.9,01 18.1,+17 34,Galaxy - ,,,eF ,H III 205 
NPM1G +03 047,NGC 462,PISCIS AUSTRINUS,15.7,autumn,0.4,01 18.2,+04 14,Galaxy - ,,,eF;vS;stellar , 
UGC 840,NGC 463,PISCIS AUSTRINUS,15,autumn,1,01 19.0,+16 19,Galaxy - ,,,eF;vS;R;lbM,Double system 
UGC 848,NGC 467,PISCIS AUSTRINUS,11.9,autumn,2,01 19.2,+03 18,Galaxy - ,,,pB;pL;R;gbM,H I 108;NGC 470 group;1st of 3;UGC 848 
MCG 2- 4- 23,NGC 469,PISCIS AUSTRINUS,15,autumn,0.7,01 19.6,+14 52,Galaxy - ,,,eF;S;R, 
UGC 858,NGC 470,PISCIS AUSTRINUS,11.8,autumn,2.9,01 19.7,+03 25,Galaxy - ,,,pB;L;iR ,H III 250;Brightest of 3;UGC 858 
IC 92 ,NGC 468,PISCIS AUSTRINUS,15,autumn,0.7,01 19.8,+32 46,Galaxy - ,,,vF;eS;stellar , 
UGC 859,NGC 473,PISCIS AUSTRINUS,12.5,autumn,1.9,01 19.9,+16 33,Galaxy - ,,,eF;S , 
UGC 861,NGC 471,PISCIS AUSTRINUS,13.3,autumn,1,01 20.0,+14 47,Galaxy - ,,,neb *12m ,Brightest in multiple system 
IC 97 ,NGC 475,PISCIS AUSTRINUS,16.5,autumn,0.3,01 20.0,+14 52,Galaxy - ,,,eF;S , 
UGC 864,NGC 474,PISCIS AUSTRINUS,11.5,autumn,6.1,01 20.1,+03 25,Galaxy - ,,,pB;S;smbM; f of 2 ,H III 251;NGC 470 group;disturbed;UGC 864;Arp 227 
MCG 3- 4- 23,NGC 476,PISCIS AUSTRINUS,15,autumn,0.5,01 20.3,+16 01,Galaxy - ,,,eF;vS;stellar ,Compact 
UGC 870,NGC 472,PISCIS AUSTRINUS,14,autumn,1.3,01 20.5,+32 42,Galaxy - ,,,eF;vS;*9..10 p 14';vdif ,very compact 
PGC 4913,UGC 891 ,PISCIS AUSTRINUS,14.3,autumn,3.1,01 21.2,+12 25,Galaxy - ,,,, 
UGC 893,NGC 479,PISCIS AUSTRINUS,13.9,autumn,1.1,01 21.3,+03 52,Galaxy - ,,,eF;S;R, 
UGC 895,NGC 485,PISCIS AUSTRINUS,13,autumn,1.8,01 21.5,+07 01,Galaxy - ,,,cF;pL;R;*8 sp 3.5' , 
 ,NGC 486,PISCIS AUSTRINUS,15.5,autumn,,01 21.7,+05 21,2 Star - ,,,eF;eS;stel;5'N of 488, 
UGC 907,NGC 488,PISCIS AUSTRINUS,10.3,autumn,5.4,01 21.8,+05 15,Galaxy - ,, H ,pB;L;R;svmbM;*8F10' ,delicate spiral pattern 
UGC 906,NGC 483,PISCIS AUSTRINUS,13.1,autumn,0.7,01 21.9,+33 31,Galaxy - ,,,vF;VS, 
UGC 908,NGC 489,PISCIS AUSTRINUS,12.6,autumn,1.7,01 21.9,+09 12,Galaxy - ,,,pB;S;E, 
MCG 1- 4- 35,NGC 490,PISCIS AUSTRINUS,14.3,autumn,0.7,01 22.0,+05 22,Galaxy - ,,,vF;vS;R;8' nf 488 , 
MCG 1- 4- 38,NGC 492,PISCIS AUSTRINUS,15.5,autumn,0.7,01 22.2,+05 25,Galaxy - ,,,eF;vS;R , 
MCG 1- 4- 40,NGC 500,PISCIS AUSTRINUS,15,autumn,0.8,01 22.7,+05 23,Galaxy - ,,,vF;vS;mbM;*11 nf 1' , 
UGC 919,NGC 494,PISCIS AUSTRINUS,12.9,autumn,2,01 22.9,+33 10,Galaxy - ,,,vF;pL;E;3f*S , 
UGC 920,NGC 495,PISCIS AUSTRINUS,12.9,autumn,1.2,01 22.9,+33 28,Galaxy - ,,,vF;S;1st of 3 ,H III 156;in triple sub-group;UGC 920 
UGC 922,NGC 502,PISCIS AUSTRINUS,12.8,autumn,1.1,01 22.9,+09 03,Galaxy - ,,,cB;S;R;bMN, 
UGC 924,NGC 505,PISCIS AUSTRINUS,13.8,autumn,0.9,01 23.0,+09 28,Galaxy - ,,,vF;vS;stellar , 
UGC 927,NGC 496,PISCIS AUSTRINUS,13.3,autumn,1.6,01 23.2,+33 32,Galaxy - ,,,vF;vS;2nd of 3 ,H III 157 
MCG 5- 4- 37,NGC 498,PISCIS AUSTRINUS,16,autumn,0.3,01 23.2,+33 29,Galaxy - ,,,eeF;np 499, 
IC 1686 ,NGC 499,PISCIS AUSTRINUS,12.1,autumn,1.7,01 23.2,+33 28,Galaxy - ,,,pB;pL;R;3rd of 3,H III 158;IC 1686; UGC 926 
ZwG 502. 62 ,NGC 501,PISCIS AUSTRINUS,14.5,autumn,0.4,01 23.4,+33 26,Galaxy - ,,,vF;S ,Compact 
UGC 932,NGC 509,PISCIS AUSTRINUS,13.4,autumn,1.3,01 23.4,+09 26,Galaxy - ,,,vF;S;E, 
MCG 5- 4- 40,NGC 503,PISCIS AUSTRINUS,14.1,autumn,0.9,01 23.5,+33 20,Galaxy - ,,,eF;eS;D*4' sp , 
UGC 935,NGC 504,PISCIS AUSTRINUS,13,autumn,1.7,01 23.5,+33 12,Galaxy - ,,,vF;S ,in very dense part of the cluster 
UGC 936,NGC 511,PISCIS AUSTRINUS,13.7,autumn,1.2,01 23.5,+11 17,Galaxy - ,,,eF;vS;S* inv;S* att , 
 ,NGC 506,PISCIS AUSTRINUS,99.9,autumn,,01 23.6,+33 15,1 Star - ,,,vF;vS;sp 507 , 
UGC 938,NGC 507,PISCIS AUSTRINUS,11.2,autumn,4,01 23.7,+33 15,Galaxy - ,,,vF;pL;R;bM;s of 2 ,H III 159;UGC 938 
UGC 939,NGC 508,PISCIS AUSTRINUS,13.1,autumn,1.3,01 23.7,+33 17,Galaxy - ,,,vF;S;N of 2,H III 160 
 ,NGC 510,PISCIS AUSTRINUS,99.9,autumn,,01 23.9,+33 30,2 Star - ,,,vF;vS;lE , 
UGC 947,NGC 514,PISCIS AUSTRINUS,11.6,autumn,3.7,01 24.1,+12 55,Galaxy - ,,,F;L;lE;vglbM;**F,H II 252 
UGC 946,NGC 516,PISCIS AUSTRINUS,13.1,autumn,1.4,01 24.1,+09 33,Galaxy - ,,,eF;S;v diffic;524 f , 
UGC 952,NGC 518,PISCIS AUSTRINUS,13.3,autumn,1.6,01 24.3,+09 20,Galaxy - ,,,F;vS;R, 
UGC 956,NGC 515,PISCIS AUSTRINUS,13,autumn,1.4,01 24.6,+33 28,Galaxy - ,,,pF;vS;R;np of 2,H III 167 
UGC 966,NGC 520,PISCIS AUSTRINUS,11.4,autumn,3.7,01 24.6,+03 48,Galaxy - ,,,F;cL;E 137 deg ,H III 253;Strongly Peculiar;M82 type galaxy;UGC 966 
UGC 960,NGC 517,PISCIS AUSTRINUS,12.4,autumn,2,01 24.7,+33 26,Galaxy - ,,,pF;R;stellar;sf of 2,H III 168;UGC 960 
UGC 970,NGC 522,PISCIS AUSTRINUS,12.9,autumn,2.8,01 24.8,+10 00,Galaxy - ,,,eF;pL;iF;(CL+ neb) , 
UGC 968,NGC 524,PISCIS AUSTRINUS,10.3,autumn,3.2,01 24.8,+09 32,Galaxy - ,, H ,vB;pL;mbM;4S* nr,H I 151 
UGC 972,NGC 525,PISCIS AUSTRINUS,13.2,autumn,1.5,01 24.9,+09 42,Galaxy - ,,,vF;vS;*11 & 12 p 5' , 
UGC 982,NGC 532,PISCIS AUSTRINUS,12.9,autumn,2.3,01 25.3,+09 16,Galaxy - ,,,vF;pL;E30;bM ,H III 556;UGC 982 
 ,Abell 194 ,PISCIS AUSTRINUS,13.9,autumn,56,01 25.5,-01 30,Galaxy clust. - ,,,,Includes NGC 541 and Minkowski's object;Arp 133; 37 galaxies 
 ,NGC 552,PISCIS AUSTRINUS,99.9,autumn,,01 26.2,+33 24,1 Star - ,,,vS;stellar;p of 2 ,H III 172 
ZwG 502. 84 ,NGC 553,PISCIS AUSTRINUS,15.1,autumn,0.6,01 26.2,+33 24,Galaxy - ,,,vS;stellar;f of 2 ,H III 173 
UGC 1058,NGC 566,PISCIS AUSTRINUS,13.5,autumn,1.6,01 29.0,+32 20,Galaxy - ,,,vF;S;R, 
UGC 1063,NGC 569,PISCIS AUSTRINUS,13.6,autumn,1,01 29.1,+11 08,Galaxy - ,,,eF;vS;R ,disrupted 
UGC 1069,NGC 571,PISCIS AUSTRINUS,13.6,autumn,1.3,01 29.9,+32 30,Galaxy - ,,,vF;pS;*13;14 sp, 
IC 1710 ,NGC 575,PISCIS AUSTRINUS,12.8,autumn,1.7,01 30.8,+21 26,Galaxy - ,,,eF;pL;iR , 
Arp 306A,UGC 1102 ,PISCIS AUSTRINUS,13.9,autumn,1.4,01 32.6,+04 35,Galaxy - ,,,,Dbl sys w UGC 1105 in south part of disk;Symbiotic pr 
UGC 1126,NGC 606,PISCIS AUSTRINUS,13.4,autumn,1.4,01 34.8,+21 25,Galaxy - ,,,eF;pS;R;vlbM;r?,angular 
M 74 ,NGC 628,PISCIS AUSTRINUS,9.4,autumn,10,01 36.7,+15 47,Galaxy - ,, M,F;vL;R;vg;psmbM;rr ,Fine face on spiral 
UGC 1153,NGC 631,PISCIS AUSTRINUS,13.3,autumn,1.7,01 36.8,+05 50,Galaxy - ,,,vF;S;gbM , 
UGC 1157,NGC 632,PISCIS AUSTRINUS,12.3,autumn,1.5,01 37.3,+05 53,Galaxy - ,,,pB;S;R;psbM, 
UGC 1170,NGC 638,PISCIS AUSTRINUS,13.8,autumn,0.8,01 39.6,+07 14,Galaxy - ,,,vF;pS;R , 
UGC 1177,NGC 645,PISCIS AUSTRINUS,12.6,autumn,2.6,01 40.1,+05 44,Galaxy - ,,,F;pL;mE ,2 massive smooth arms;rare 
UGC 1184,NGC 652,PISCIS AUSTRINUS,13.6,autumn,1,01 40.7,+07 59,Galaxy - ,,,eeF;pS;R;v diffic , 
UGC 1196,NGC 658,PISCIS AUSTRINUS,12.5,autumn,3,01 42.2,+12 36,Galaxy - ,,,pF;pS;mE;mbM , 
MCG -02-05-011,UGC 1195 ,PISCIS AUSTRINUS,13.2,autumn,3,01 42.4,+13 58,Galaxy - ,,,,distorted 
UGC 1194,NGC 656,PISCIS AUSTRINUS,13.4,autumn,1.5,01 42.5,+26 09,Galaxy - ,,,F;vS;R;(resolvable) , 
PGC 6294,UGC 1197 ,PISCIS AUSTRINUS,15,autumn,1.8,01 42.5,+18 18,Galaxy - ,,,,very asymetrical;brightest east side 
UGC 1201,NGC 660,PISCIS AUSTRINUS,11.2,autumn,8,01 43.0,+13 39,Galaxy - ,,,pB;pL;E;bM;r ,H II 253;UGC 1201 
UGC 1210,NGC 664,PISCIS AUSTRINUS,12.8,autumn,1.5,01 43.8,+04 13,Galaxy - ,,,vF;S;R,Brightest of 3 
UGC 1223,NGC 665,PISCIS AUSTRINUS,12.1,autumn,2.4,01 44.9,+10 25,Galaxy - ,,,F;S;lE;bM;r,H II 588;Brightest in group;UGC 1223 
UGC 1231,IC 156,PISCIS AUSTRINUS,13.5,autumn,1.5,01 45.5,+10 33,Galaxy - ,,,pB;S;R;mbMN=*12, 
UGC 1270,NGC 676,PISCIS AUSTRINUS,10.5,autumn,4.2,01 49.0,+05 54,Galaxy - ,,,vF;E161;sbM*9 ,H IV 42;Brightest in chain including NGC 693;NGC 706 
UGC 1304,NGC 693,PISCIS AUSTRINUS,12.4,autumn,2.2,01 50.5,+06 09,Galaxy - ,,,pF;S;E90;vglbM;*10 nf,H II 859;NGC 676 group 
UGC 1334,NGC 706,PISCIS AUSTRINUS,12.5,autumn,1.9,01 51.8,+06 18,Galaxy - ,,,F;S;bM;*13n1' ,H II 596;NGC 676 group 
UGC 1356,NGC 718,PISCIS AUSTRINUS,11.7,autumn,2.3,01 53.2,+04 12,Galaxy - ,,,pB;S;iR;psmbM ,H II 270;2 smooth arms;UGC 1356 
 ,NGC 728,PISCIS AUSTRINUS,99.9,autumn,,01 55.0,+04 13,3 Star - ,,,suspected neb , 
 ,NGC 730,PISCIS AUSTRINUS,99.9,autumn,,01 55.3,+05 38,1 Star - ,,,vF;very stellar, 
IC 1741 ,NGC 741,PISCIS AUSTRINUS,11.1,autumn,3,01 56.3,+05 38,Galaxy - ,,,pF;S;R;p of 2 ,H II 271;Brightest in group;UGC 1413 
MCG 1- 6- 4,NGC 742,PISCIS AUSTRINUS,14.3,autumn,0.2,01 56.4,+05 38,Galaxy - ,,,vF;vS;R;sbM;f of 2 ,H II 272;Compact 
UGC 1458,NGC 766,PISCIS AUSTRINUS,12.7,autumn,2,01 58.7,+08 21,Galaxy - ,,,vF;S;R;*11;2' np,Brightest of 4 
UGC 1511,NGC 791,PISCIS AUSTRINUS,13.1,autumn,1.6,02 01.7,+08 30,Galaxy - ,,,vF;S;*14 f,Brightest of 3 
UGC 12220,NGC 7396,PISCIS AUSTRINUS,12.9,autumn,1.9,22 52.4,+01 06,Galaxy - ,,,pF;pS;R;gbM,Brightest in group 
MCG 0-58- 8,NGC 7397,PISCIS AUSTRINUS,14.1,autumn,0.7,22 52.8,+01 08,Galaxy - ,,,eF;vS, 
UGC 12225,NGC 7398,PISCIS AUSTRINUS,13.6,autumn,1.2,22 52.8,+01 12,Galaxy - ,,,vF;pL, 
 ,NGC 7401,PISCIS AUSTRINUS,15,autumn,1,22 53.0,+01 09,Galaxy - ,,,eF;vS, 
MCG 0-58- 10,NGC 7402,PISCIS AUSTRINUS,14.4,autumn,0.7,22 53.1,+01 09,Galaxy - ,,,eF;vS, 
 ,NGC 7403,PISCIS AUSTRINUS,99.9,autumn,,22 53.1,+01 29,1 Star - ,,,* slightly nebulous , 
UGC 12254,NGC 7422,PISCIS AUSTRINUS,13.4,autumn,1,22 56.2,+03 56,Galaxy - ,,,vF;pS;vlE ,Complex;disturbed 
UGC 12262,NGC 7428,PISCIS AUSTRINUS,12.5,autumn,2.4,22 57.3,-01 03,Galaxy - ,,,F;vS;R;bM , 
MCG 0-58- 16,NGC 7434,PISCIS AUSTRINUS,15.7,autumn,0.6,22 58.4,-01 11,Galaxy - ,,,vF;vS;R;stellar, 
Mrk 523,NGC 7455,PISCIS AUSTRINUS,14.2,autumn,0.6,23 00.7,+07 18,Galaxy - ,,,eF;pS;cE;F* close p , 
UGC 12302,NGC 7452,PISCIS AUSTRINUS,15,autumn,0.4,23 01.0,+06 45,Galaxy - ,,,eeF;pL;R;v diffic , 
UGC 12302,NGC 7459,PISCIS AUSTRINUS,16,autumn,0.4,23 01.0,+06 45,Galaxy - ,,,eeF;pL;R;* nr , 
UGC 12309,NGC 7458,PISCIS AUSTRINUS,12.5,autumn,1.4,23 01.5,+01 45,Galaxy - ,,,cF;cS;psbM,H II 590;p of 2;UGC 12309 
UGC 12312,NGC 7460,PISCIS AUSTRINUS,13,autumn,1.5,23 01.7,+02 16,Galaxy - ,,,eF;pL;R ,Companion superimposed;disturbed;3-armed gal 
KUG 2302+023 ,NGC 7478,PISCIS AUSTRINUS,15.6,autumn,0.4,23 04.9,+02 35,Galaxy - ,,,eF;E , 
KUG 2302+022 ,NGC 7480B ,PISCIS AUSTRINUS,15.5,autumn,0.6,23 05.0,+02 32,Galaxy - ,,,, 
NGC 7480,NGC 7480A ,PISCIS AUSTRINUS,15.1,autumn,1.3,23 05.2,+02 33,Galaxy - ,,,vF;vS;vlE;vgbM ,Brightest of 3 
NGC 7482,NGC 7472,PISCIS AUSTRINUS,14.7,autumn,0.6,23 05.6,+03 04,Galaxy - ,,,F neb *;(=7477), 
NGC 7482,NGC 7477,PISCIS AUSTRINUS,14.7,autumn,0.6,23 05.6,+03 04,Galaxy - ,,,F;S;bM*15;*17 att;n = 7482, 
NGC 7472,NGC 7482,PISCIS AUSTRINUS,13.6,autumn,0.6,23 05.6,+03 04,Galaxy - ,,,F;vS;stellar , 
UGC 12353,NGC 7483,PISCIS AUSTRINUS,13,autumn,1.6,23 05.8,+03 33,Galaxy - ,,,vF;S;E;psbM, 
MCG 0-59- 1,NGC 7488,PISCIS AUSTRINUS,13.8,autumn,0.6,23 07.8,+00 56,Galaxy - ,,,vF;vS;stellar ,compact 
 ,NGC 7493,PISCIS AUSTRINUS,99.9,autumn,,23 08.5,+00 55,1 Star - ,,,vF;stellar, 
UGC 12397,NGC 7499,PISCIS AUSTRINUS,12.8,autumn,1.2,23 10.4,+07 35,Galaxy - ,,,vF;vS;stellar , 
MCG 1-59- 7,NGC 7501,PISCIS AUSTRINUS,13.4,autumn,0.5,23 10.5,+07 35,Galaxy - ,,,eF , 
MCG 1-59- 8,NGC 7503,PISCIS AUSTRINUS,13.2,autumn,0.8,23 10.7,+07 34,Galaxy - ,,,vF;S;stellar , 
UGC 12406,NGC 7506,PISCIS AUSTRINUS,12.9,autumn,1.7,23 11.7,-02 10,Galaxy - ,,,cF;vS;R;sbM*15 ,H III 184 
PGC 70708,UGC 12423 ,PISCIS AUSTRINUS,14.5,autumn,3.6,23 13.1,+06 24,Galaxy - ,,,, 
MCG 0-59- 8,NGC 7517,PISCIS AUSTRINUS,14.4,autumn,0.6,23 13.2,-02 06,Galaxy - ,,,vF;vS;stellar , 
UGC 12422,NGC 7518,PISCIS AUSTRINUS,13.4,autumn,1.4,23 13.2,+06 19,Galaxy - ,,,vF;S;R, 
MCG 0-59- 9,NGC 7521,PISCIS AUSTRINUS,13.9,autumn,0.6,23 13.6,-01 44,Galaxy - ,,,vF;pS;psbM, 
MCG 0-59- 10,NGC 7524,PISCIS AUSTRINUS,15.5,autumn,0.8,23 13.8,-01 44,Galaxy - ,,,eF;vS, 
MCG - 1-59- 4,NGC 7530,PISCIS AUSTRINUS,15,autumn,0.9,23 14.2,-02 47,Galaxy - ,,,eF;vS;alm stellar , 
MCG - 1-59- 5,NGC 7532,PISCIS AUSTRINUS,14.5,autumn,1.4,23 14.4,-02 44,Galaxy - ,,,vF;vS;lE , 
ZwG 380. 13 ,NGC 7533,PISCIS AUSTRINUS,15.5,autumn,0.7,23 14.4,-02 02,Galaxy - ,,,F;S;R, 
MCG - 1-59- 6,NGC 7534,PISCIS AUSTRINUS,14.5,autumn,1,23 14.4,-02 42,Galaxy - ,,,eF;vS;lE , 
UGC 12442,NGC 7537,PISCIS AUSTRINUS,13.2,autumn,2.1,23 14.6,+04 30,Galaxy - ,,,vF;cS;R;bM;sp of 2 ,H II 429;UGC 12442 
UGC 12447,NGC 7541,PISCIS AUSTRINUS,11.7,autumn,3.5,23 14.7,+04 32,Galaxy - ,,,B;L;mE97;mbM;nf of 2,H II 430 
MCG+01-59-017,NGC 7581,PISCIS AUSTRINUS,12.4,autumn,3.5,23 14.8,+04 32,Galaxy - ,,,vF;mE;*12-13 close f,B narrow bar .55'X0.5' ; From Historical NGC 
NPM1G -02 508,NGC 7544,PISCIS AUSTRINUS,15.8,autumn,0.8,23 14.9,-02 12,Galaxy - ,,,eF;vS, 
MCG - 1-59- 7,NGC 7546,PISCIS AUSTRINUS,14.5,autumn,1.1,23 15.1,-02 20,Galaxy - ,,,eF;S;lE , 
ZwG 406. 36 ,NGC 7564,PISCIS AUSTRINUS,14.5,autumn,0.5,23 15.6,+07 19,Galaxy - ,,,vF;eS;stellar N, 
III Zw 99 ,NGC 7554,PISCIS AUSTRINUS,15.9,autumn,0.2,23 15.7,-02 23,Galaxy - ,,,eF;eS;alm stell;7556 f , 
MCG - 1-59- 9,NGC 7556,PISCIS AUSTRINUS,14,autumn,2.5,23 15.7,-02 23,Galaxy - ,,,cF;pL;R;B** f ,H II 235 
MCG 1-59- 21,NGC 7557,PISCIS AUSTRINUS,14.1,autumn,0.6,23 15.7,+06 43,Galaxy - ,,,vF;vS;p of 2 , 
 ,NGC 7560,PISCIS AUSTRINUS,99.9,autumn,,23 15.9,+04 30,2 Star - ,,,F;vS;iR;sp of 2, 
 ,NGC 7561,PISCIS AUSTRINUS,99.9,autumn,,23 16.0,+04 31,1 Star - ,,,F;vS;iR;nf of 2, 
UGC 12464,NGC 7562,PISCIS AUSTRINUS,11.6,autumn,2.2,23 16.0,+06 41,Galaxy - ,,,cB;pS;iR;psbM ,H II 467;UGC 12464 
UGC 12467,NGC 7562A ,PISCIS AUSTRINUS,15,autumn,1.5,23 16.0,+06 39,Galaxy - ,,,, 
 ,NGC 7565,PISCIS AUSTRINUS,99.9,autumn,,23 16.3,-00 03,Non-existant - ,,,vF , 
UGC 124 72 ,NGC 7569,PISCIS AUSTRINUS,14.3,autumn,1,23 16.3,-00 04,Galaxy - ,,,vF;S;R;3 F st sf, 
MCG - 1-59- 10,NGC 7566,PISCIS AUSTRINUS,14.5,autumn,1.4,23 16.6,-02 20,Galaxy - ,,,vF;pS;E;er;3 F st inv,H III 185 
MCG+01-59-028,NGC 7575,PISCIS AUSTRINUS,14.8,autumn,0.5,23 17.3,+05 39,Galaxy - ,,,F;S;vlE , 
 ,NGC 7577,PISCIS AUSTRINUS,16.5,autumn,0.3,23 17.3,+07 22,Galaxy - ,,,*13.5 in vF neb, 
NGC 7605,NGC 7583,PISCIS AUSTRINUS,13.7,autumn,0.7,23 17.9,+07 23,Galaxy - ,,,vF;vS, 
MCG 1-59- 33,NGC 7604,PISCIS AUSTRINUS,14.5,autumn,0.3,23 17.9,+07 26,Galaxy - ,,,eF;vS;bM , 
NGC 7583,NGC 7605,PISCIS AUSTRINUS,15.1,autumn,0.7,23 17.9,+07 23,Galaxy - ,,,vF;S;R;glbM, 
MCG 0-59- 19,NGC 7589,PISCIS AUSTRINUS,14.1,autumn,1.1,23 18.3,+00 16,Galaxy - ,,,eF;vS, 
UGC 12486,NGC 7591,PISCIS AUSTRINUS,13,autumn,1.9,23 18.3,+06 35,Galaxy - ,,,pF;S;R;vgbM, 
UGC 12493,NGC 7603,PISCIS AUSTRINUS,13.2,autumn,1.6,23 18.9,+00 15,Galaxy - ,,,F;vS;stellar ,Seyfert;np of 2;bridge 
UGC 12509,NGC 7611,PISCIS AUSTRINUS,12.5,autumn,1.5,23 19.6,+08 04,Galaxy - ,,,F;S;R;triangle w 2 st 19 n, 
 ,NGC 7613,PISCIS AUSTRINUS,17,autumn,0.2,23 19.9,+00 25,Galaxy - ,,,vF , 
 ,NGC 7614,PISCIS AUSTRINUS,99.9,autumn,,23 20.0,+00 13,Non-existant - ,,,vF;nf of 2, 
MCG 1-59- 51A ,NGC 7617,PISCIS AUSTRINUS,13.8,autumn,0.9,23 20.1,+08 10,Galaxy - ,,,eF;vS, 
MCG 0-59- 31,NGC 7629,PISCIS AUSTRINUS,13.8,autumn,1,23 21.3,+01 24,Galaxy - ,,,vF;vS;stellar , 
UGC 12560,NGC 7642,PISCIS AUSTRINUS,13.7,autumn,0.6,23 22.9,+01 27,Galaxy - ,,,vF;vS;bM ,np of 2 
UGC 12578,NGC 7667,PISCIS AUSTRINUS,14,autumn,1.6,23 24.4,-00 07,Galaxy - ,,,vF , 
 ,NGC 7668,PISCIS AUSTRINUS,99.9,autumn,,23 24.4,-00 07,Non-existant - ,,,vF;surround 7667, 
 ,NGC 7669,PISCIS AUSTRINUS,99.9,autumn,,23 24.4,-00 07,Non-existant - ,,,vF;surround 7667, 
 ,NGC 7670,PISCIS AUSTRINUS,99.9,autumn,,23 24.4,-00 07,Non-existant - ,,,vF;surround 7667, 
UGC 12618,NGC 7679,PISCIS AUSTRINUS,12.9,autumn,1.2,23 28.8,+03 31,Galaxy - ,,,pB;S;R;mbMN;stell ,disturbed 
UGC 12622,NGC 7682,PISCIS AUSTRINUS,13.1,autumn,1.2,23 29.1,+03 32,Galaxy - ,,,eF;*14 p 13.7 sec;ln,disturbed 
UGC 12623,NGC 7683,PISCIS AUSTRINUS,12.5,autumn,1.9,23 29.1,+11 27,Galaxy - ,,,F;*13 n , 
UGC 12637,NGC 7684,PISCIS AUSTRINUS,13.6,autumn,1.5,23 30.5,+00 05,Galaxy - ,,,F;vS;stell, 
UGC 12638,NGC 7685,PISCIS AUSTRINUS,13.2,autumn,1.9,23 30.6,+03 54,Galaxy - ,,,eF;cL;R;gbM;** nr ,H III 426 
MCG 0-59- 51,NGC 7687,PISCIS AUSTRINUS,13.4,autumn,1.3,23 30.9,+03 33,Galaxy - ,,,vF;vS;*11 f 1s;n 85'',compact 
MCG 0-60- 3,NGC 7693,PISCIS AUSTRINUS,13.4,autumn,1.2,23 33.2,-01 18,Galaxy - ,,,S neb or neb* 14, 
Mrk 931,NGC 7695,PISCIS AUSTRINUS,15.9,autumn,0.6,23 33.2,-02 43,Galaxy - ,,,eF;stell;nr 7694, 
MCG - 1-60- 4,NGC 7694,PISCIS AUSTRINUS,14,autumn,1.6,23 33.3,-02 42,Galaxy - ,,,eF;pL;stellar ,H III 187 
MCG 1-60- 4,NGC 7696,PISCIS AUSTRINUS,14.8,autumn,0.5,23 33.8,+04 52,Galaxy - ,,,F;S;lE, 
 ,NGC 7699,PISCIS AUSTRINUS,15.9,autumn,0.6,23 34.5,-02 54,Galaxy - ,,,eF;vS, 
MCG - 1-60- 6,NGC 7700,PISCIS AUSTRINUS,14.5,autumn,2,23 34.5,-02 57,Galaxy - ,,,vF;eS;stellar , 
MCG - 1-60- 7,NGC 7701,PISCIS AUSTRINUS,14,autumn,1.2,23 34.5,-02 51,Galaxy - ,,,vF;S;R;mbM;*11 sp ,H III 188 
UGC 12684,NGC 7704,PISCIS AUSTRINUS,13.4,autumn,1.1,23 35.0,+04 54,Galaxy - ,,,eF;*12 p;sp of 2, 
ZwG 407. 13 ,NGC 7705,PISCIS AUSTRINUS,15.4,autumn,0.6,23 35.0,+04 48,Galaxy - ,,,eF , 
