label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
B61,LDN111,OPHIUCHUS,79.9,summer,10,258.8,-19.51666667,Dark Nebula,,,,
B62,LDN100,OPHIUCHUS,79.9,summer,19,259.05,-19.11666667,Dark Nebula,6'' pL dark oval; mE 100 deg ,,,
B63,LDN99,OPHIUCHUS,79.9,summer,100,259.125,-20.51666667,Dark Nebula,4''-very good contrast; front leg of Dark Horse ,,,
NGC6316,GCL57,OPHIUCHUS,8.1,summer,4.9,259.15,-27.86666667,Globular Clu.,cB;pS;R;gvmBM , H ,,
B64,LDN173,OPHIUCHUS,79.9,summer,20,259.3,-17.51666667,Dark Nebula,13''-L;very dark;triang;only 3* invl at 100X ,,,
NGC6325,GCL58,OPHIUCHUS,10.2,summer,1.6,259.5,-22.23333333,Globular Clu.,pF;L;R;rr ,,,
vdB111,LBN88,OPHIUCHUS,99.9,summer,12,259.75,6.083333333,Bright Nebula,,,,
NGC6333,M9,OPHIUCHUS,7.9,summer,5.5,259.8,-17.48333333,Globular Clu.,B;L;R;eCM;rrr , M,,
PK359+6.1,M3-37,OPHIUCHUS,16.4,summer,0.183333333,259.8,-24.71666667,Planetary Nebula,,,,
B65,LDN1772,OPHIUCHUS,79.9,summer,12,259.9,-25.3,Dark Nebula,,,,
B66,LDN1773,OPHIUCHUS,79.9,summer,6,259.975,-25.11666667,Dark Nebula,,,,
PK356+4.1,M2-11,OPHIUCHUS,14.4,summer,10.0833333,260.15,-28.98333333,Planetary Nebula,,,,
B67,LDN1768,OPHIUCHUS,79.9,summer,6,260.225,-25.15,Dark Nebula,,,,
PK356+4.2,M3-38,OPHIUCHUS,16.5,summer,0.0333333,260.275,-28.95,Planetary Nebula,,,,
NGC6342,GCL61,OPHIUCHUS,9.5,summer,3,260.3,-18.41666667,Globular Clu.,cB;pS;lE;eR, H ,,
PK358+5.1,M3-39,OPHIUCHUS,15.2,summer,0.266666667,260.3,-26.8,Planetary Nebula,,,,
PK2+8.1,Haro1-11,OPHIUCHUS,14.7,summer,0.1,260.325,-21.68333333,Planetary Nebula,,,,
B259,LDN177,OPHIUCHUS,79.9,summer,30,260.5,-18.68333333,Dark Nebula,13''-L;Dark; horn-shaped; 400mm_bahtinov.svg invol at 100X ,,,
B256,LDN1749,OPHIUCHUS,79.9,summer,50,260.575,-27.15,Dark Nebula,,,,
PK358+5.2,He2-216,OPHIUCHUS,13.1,summer,0.05,260.6,-26.85,Planetary Nebula,,,,
B67a,LDN102,OPHIUCHUS,79.9,summer,13,260.625,-20.11666667,Dark Nebula,,,,
B68,LDN57,OPHIUCHUS,79.9,summer,4,260.65,-22.21666667,Dark Nebula,,,,
B69,LDN55,OPHIUCHUS,79.9,summer,4,260.725,-22.08333333,Dark Nebula,,,,
PK357+4.1,Haro2-7,OPHIUCHUS,16.9,summer,0.0833333,260.85,-27.01666667,Planetary Nebula,,,,
B70,LDN54,OPHIUCHUS,79.9,summer,4,260.875,-23.96666667,Dark Nebula,,,,
B72,LDN66,OPHIUCHUS,79.9,summer,28,260.875,-22.36666667,Dark Nebula,13''-pL;pDark;thin winding Dneb at 100X ,,,
NGC6356,GCL62,OPHIUCHUS,8.2,summer,3.5,260.9,-16.18333333,Globular Clu.,vB;cL;vgvmBM;rrr, H ,,
NGC6355,GCL63,OPHIUCHUS,8.6,summer,6.1,261,-25.65,Globular Clu.,cF;L;R;gbM;rrr , H ,,
NGC6360,ESO454-**20,OPHIUCHUS,99.9,summer,,261.125,-28.13333333,Asterism,neby in patches;Milky Way,,,
PK357+3.1,M3-7,OPHIUCHUS,14.9,summer,0.116666667,261.15,-28.6,Planetary Nebula,,,,
PK358+4.1,M3-8,OPHIUCHUS,14,summer,0.093333333,261.225,-27.9,Planetary Nebula,,,,
B76,,OPHIUCHUS,79.9,summer,,261.25,-23.6,Dark Nebula,,,,
B74,LDN81,OPHIUCHUS,79.9,summer,15,261.3,-23.8,Dark Nebula,,,,
B75,LDN112,OPHIUCHUS,79.9,summer,110,261.325,-21.53333333,Dark Nebula,,,,
PK359+5.2,M3-9,OPHIUCHUS,15,summer,0.3,261.425,-25.8,Planetary Nebula,,,,
PK357+3.4,M3-42,OPHIUCHUS,16.9,summer,0.08333333,261.75,-28.73333333,Planetary Nebula,,,,
NGC6368,UGC10856,OPHIUCHUS,12.3,summer,3.8,261.8,11.55,Galaxy,F;S;E,,,
PK358+3.2,He2-226,OPHIUCHUS,16,summer,0.0833333,261.9,-27.48333333,Planetary Nebula,,,,
NGC6366,GCL65,OPHIUCHUS,9.5,summer,5.8,261.925,-4.916666667,Globular Clu.,F;L;vlbM ,,,
B77,LDN69,OPHIUCHUS,79.9,summer,100,262,-22.63333333,Dark Nebula,,,,
PK1+5.1,Haro1-14,OPHIUCHUS,16.2,summer,0.116666667,262.025,-23.58333333,Planetary Nebula,,,,
UGC10862,PGC60346,OPHIUCHUS,12.7,summer,2.7,262.05,7.433333333,Galaxy,,,,
Tr26,Cr331,OPHIUCHUS,9.5,summer,7,262.125,-28.5,Open Cluster40,13''-pB;L;nC;sRi at 100X; 32* ,,,
PK1+5.2,Haro1-15,OPHIUCHUS,16.3,summer,0.08333333,262.15,-23.15,Planetary Nebula,,,,
PK358+3.1,M3-10,OPHIUCHUS,13.6,summer,0.0833333,262.175,-27.55,Planetary Nebula,,,,
PK6+8.1,M1-20,OPHIUCHUS,13.4,summer,0.11666667,262.25,-18.73333333,Planetary Nebula,,,,
NGC6369,PK2+5.1;HIV11,OPHIUCHUS,11,summer,0.5,262.325,-22.23333333,Planetary Nebula,Annular;pB;S;R ,B H ,,
PK0+4.2,He2-231,OPHIUCHUS,15.5,summer,0.0833333,262.35,-25.56666667,Planetary Nebula,,,,
PK357+2.4,Haro1-18,OPHIUCHUS,16.4,summer,0.0333333,262.425,-28.45,Planetary Nebula,,,,
PK358+3.7,He2-233,OPHIUCHUS,15.3,summer,0.0833333,262.425,-27.33333333,Planetary Nebula,,,,
PK358+3.4,He2-237,OPHIUCHUS,17.5,summer,0.016666667,262.5,-26.01666667,Planetary Nebula,,,,
NGC6378,UGC10884,OPHIUCHUS,13.4,summer,1.3,262.675,6.283333333,Galaxy,v difficult,,,
PK358+3.6,Haro1-20,OPHIUCHUS,15.9,summer,4.0.0833333,262.675,-27.93333333,Planetary Nebula,,,,
PK359+3.2,He2-239,OPHIUCHUS,19.6,summer,0.11666667,262.7,-26.9,Planetary Nebula,,,,
HP1,,OPHIUCHUS,12.5,summer,1.2,262.775,-28.01666667,Globular Clu.,,,,
PK358+3.8,The3-26,OPHIUCHUS,16.9,summer,0.1,262.8,-27.75,Planetary Nebula,,,,
PK16+13.1,Abell42,OPHIUCHUS,17.8,summer,1,262.875,-7.683333333,Planetary Nebula,,,,
B268,LDN178,OPHIUCHUS,79.9,summer,120,263,-19.46666667,Dark Nebula,,,,
NGC6384,UGC10891,OPHIUCHUS,10.4,summer,5.8,263.1,7.066666667,Galaxy,pB;S;vlE ,,,
B270,LDN185,OPHIUCHUS,79.9,summer,11,263.175,-18.41666667,Dark Nebula,,,,
PK357+1.1,He2-242,OPHIUCHUS,15.6,summer,0.046666667,263.2,-30,Planetary Nebula,,,,
B78,LDN42,OPHIUCHUS,79.9,summer,200,263.25,-24.4,Dark Nebula,,,,
PK4+6.2,Haro1-24,OPHIUCHUS,16.2,summer,0.0833333,263.4,-20.23333333,Planetary Nebula,,,,
PK3+5.1,Haro2-15,OPHIUCHUS,17.3,summer,0.0833333,263.6,-21.11666667,Planetary Nebula,,,,
PK0+3.1,He2-250,OPHIUCHUS,17.1,summer,0.08333333,263.725,-25.4,Planetary Nebula,,,,
PK7+7.1,M1-22,OPHIUCHUS,13.3,summer,0.155,263.8,-17.43333333,Planetary Nebula,,,,
PK5+6.1,M3-11,OPHIUCHUS,17.7,summer,0.11666667,263.85,-19.05,Planetary Nebula,,,,
PK5+5.1,M3-12,OPHIUCHUS,14.8,summer,0.111666667,264.1,-20.48333333,Planetary Nebula,,,,
PK7+6.1,M1-23,OPHIUCHUS,14.5,summer,0.14,264.35,-17.21666667,Planetary Nebula,,,,
NGC6402,M14,OPHIUCHUS,7.6,summer,6.7,264.4,-2.75,Globular Clu.,B;vL;R;eRi;vgmbM, M,,
PK7+6.2,M1-24,OPHIUCHUS,14.2,summer,0.118333333,264.55,-18.36666667,Planetary Nebula,,,,
PK4+4.1,M1-25,OPHIUCHUS,14,summer,0.078333333,264.625,-21.85,Planetary Nebula,,,,
NGC6401,GCL73,OPHIUCHUS,7.4,summer,1,264.65,-22.08333333,Globular Clu.,pB;pL;R;*12F inv, H ,,
PK8+6.1,He2-260,OPHIUCHUS,11,summer,0.16666667,264.725,-17.7,Planetary Nebula,,,,
B79,LDN216,OPHIUCHUS,79.9,summer,50,264.875,-18.21666667,Dark Nebula,4''-fills entire field 3 deg; medium contrast,,,
B276,LDN219,OPHIUCHUS,79.9,summer,45,264.9,-18.18333333,Dark Nebula,4'' vL;somewhat prominent large dark area,,,
PK5+5.2,Haro2-16,OPHIUCHUS,15.3,summer,10.11666667,264.975,-20.76666667,Planetary Nebula,,,,
PK3+3.1,ESO520-14,OPHIUCHUS,14,summer,3.0.0833333,265.025,-23.56666667,Planetary Nebula,,,,
PK1+2.1,He2-262,OPHIUCHUS,15,summer,0.066666667,265.05,-25.25,Planetary Nebula,,,,
PK5+4.1,Haro1-27,OPHIUCHUS,15.6,summer,0.08333333,265.075,-21.68333333,Planetary Nebula,,,,
PK1+1.1,ESO520-16,OPHIUCHUS,15.5,summer,30.11666667,265.125,-26.98333333,Planetary Nebula,,,,
NGC6413,,OPHIUCHUS,99.9,summer,,265.175,12.61666667,4 Star,vF;vS;smbM,,,
PK5+4.2,M3-13,OPHIUCHUS,18.5,summer,0.116666667,265.4,-21.78333333,Planetary Nebula,,,,
PK3+2.1,Hubble4,OPHIUCHUS,13.1,summer,0.11,265.475,-23.3,Planetary Nebula,13''-pF; S; comet-shaped at 220X;invol,,,
PK3+3.2,He2-267,OPHIUCHUS,18,summer,0.0333333,265.475,-23.81666667,Planetary Nebula,,,,
Pal6,,OPHIUCHUS,11.6,summer,1.2,265.925,-25.78333333,Globular Clu.,13''-vvF;pL;R;nBM at 165X,,,
NGC6426,GCL76,OPHIUCHUS,10.9,summer,3.2,266.225,3.166666667,Globular Clu.,vF;cL;E;vlbM , H ,,
PK8+5.1,The4-2,OPHIUCHUS,16.5,summer,0.333333,266.55,-17.33333333,Planetary Nebula,,,,
PK7+4.1,ESO589-4,OPHIUCHUS,17.3,summer,0.16666667,266.575,-19.78333333,Planetary Nebula,,,,
PK24-2.1,M2-46,OPHIUCHUS,18.3,summer,0.095,266.625,-7.533333333,Planetary Nebula,,,,
Cr350,,OPHIUCHUS,6.1,summer,45,267.025,1.3,Open Cluster20,13''-B; L; scattered 32* at 60X ,,,
NGC6481,,OPHIUCHUS,99.9,summer,,268.2,4.166666667,Asterism,vS;bM,,,
PK36+17.1,Abell43,OPHIUCHUS,14.6,summer,1.333333333,268.4,10.61666667,Planetary Nebula,,,,
UGC11074,PGC61214,OPHIUCHUS,13.3,summer,2.3,269.775,7.15,Galaxy,,,,
NGC6509,UGC11075,OPHIUCHUS,12.5,summer,1.6,269.85,6.283333333,Galaxy,vF;pL;irrR;lbM ,,,
Mel186,Cr359,OPHIUCHUS,3,summer,240,270.275,2.9,Open Cluster,Naked eye 'V' shape ,,,
NGC6517,GCL81,OPHIUCHUS,10.3,summer,1,270.45,-7.033333333,Globular Clu.,pB;pL;R;rr, H ,,
UGC11093,PGC61300,OPHIUCHUS,13.7,summer,3.1,270.475,6.966666667,Galaxy,,,,
NGC6525,,OPHIUCHUS,99.9,summer,10,270.525,11.03333333,Open Cluster,Cl;P;st L ,,,
NGC6570,UGC11137,OPHIUCHUS,12.7,summer,1.9,272.775,14.1,Galaxy,pF;pL;R ,,,
UGC11141,PGC61534,OPHIUCHUS,13.2,summer,2.8,272.95,12.08333333,Galaxy,,,,
NGC6572,PK34+11.1,OPHIUCHUS,8,summer,10.0833333,273.025,6.85,Planetary Nebula,vB;vS;R;l hazy ,B ,,
PK38+12.1,Cannon3-1,OPHIUCHUS,12.4,summer,0.116666667,274.4,10.15,Planetary Nebula,13''-vF; S; R; nBM; low surface brightness at 100X,,,
NGC6615,UGC11196,OPHIUCHUS,13.1,summer,0.9,274.65,13.26666667,Galaxy,vF;vS,,,
NGC6633,OCL90,OPHIUCHUS,4.6,summer,27,276.825,6.516666667,Open Cluster30,Cl;lC;st L,B H ,,
NGC1661,UGC3166,ORION,13.2,winter,1.4,71.775,-1.95,Galaxy,vF;vS;bM ,,,
NGC1662,OCL470,ORION,6.4,winter,20,72.1,10.95,Open Cluster35,Cl OF L&S sc st,,,
NGC1663,OCL461,ORION,99.9,winter,,72.4,13.15,Open Cluster30,Cl;lRi;st L&S ,,,
NGC1670,MCG0-13-16,ORION,12.7,winter,2.1,72.425,-1.233333333,Galaxy,vF;vS,,,
NGC1671,,ORION,99.9,winter,,72.575,0.766666667,Non-existant,pF;pS;R ,,,
NGC1678,MCG0-13-19,ORION,13.2,winter,1.1,72.9,-1.383333333,Galaxy,vF;S ,,,
NGC1682,MCG-1-13-28,ORION,14,winter,0.8,73.075,-2.9,Galaxy,vF;vS;1684f 12'';*9 s 4'.5,,,
NGC1683,NPM1G-03218,ORION,16,winter,1,73.075,-2.983333333,Galaxy,vF;R ,,,
NGC1684,MCG-1-13-31,ORION,13,winter,2.9,73.125,-2.9,Galaxy,pF;pS;R;bM;*9 225 ,,,
NGC1685,MCG-1-13-32,ORION,14.5,winter,1.3,73.15,-1.05,Galaxy,F,,,
NGC1690,UGC3198,ORION,15,winter,1.1,73.575,1.633333333,Galaxy,vF;vS;am vS st;L* sp,,,
NGC1691,UGC3201,ORION,12,winter,1.7,73.65,3.266666667,Galaxy,F;S;*11 inv,,,
NGC1707,IC2107,ORION,99.9,winter,,74.575,8.233333333,Asterism,S;R;rrr ,,,
NGC1709,MCG0-13-54,ORION,14.2,winter,0.9,74.675,0.483333333,Galaxy,vF;vS;1713 np ,,,
NGC1713,UGC3222,ORION,12.7,winter,1.4,74.725,0.483333333,Galaxy,F;S;R;bM ,,,
NGC1717,,ORION,99.9,winter,,74.875,0.233333333,1 Star,np 1719;(F*) ,,,
NGC1719,UGC3226,ORION,13.6,winter,1.1,74.9,0.266666667,Galaxy,pF;S;iR;pslbM ,,,
NGC1729,MCG-1-13-43,ORION,13,winter,1.7,75.075,-2.65,Galaxy,vF;pL;2b*vnr ,,,
NGC1740,MCG-1-13-46,ORION,15,winter,1.5,75.475,-2.7,Galaxy,eF;vS;*12 sp ,,,
NGC1742,,ORION,99.9,winter,,75.5,-2.716666667,1 Star,vF;vS;3.6''f 1740 ,,,
NGC1753,MCG-1-13-48,ORION,15.5,winter,1.4,75.625,-2.65,Galaxy,eeF;pS;R;sf 1740,,,
NGC1762,UGC3238,ORION,12.6,winter,1.7,75.9,1.566666667,Galaxy,vF;vS,,,
PK190-17.1,J320,ORION,12.9,winter,0.433333333,76.4,10.7,Planetary Nebula,vF;S;R,,,
LDN1616,,ORION,79.9,winter,10,76.625,-2.566666667,Dark Nebula,,,,
NGC1788,LBN916,ORION,99.9,winter,5,76.725,-2.666666667,Bright Nebula,B;cL;R;bM;***;10 inv in the neby,B H ,,
NGC1819,UGC3265,ORION,12.4,winter,1.7,77.95,5.2,Galaxy,vF;S;R,,,
NGC1843,MCG-2-14-8,ORION,13,winter,2.1,78.525,-9.366666667,Galaxy,F;S;R;lbM ,,,
Abell539,,ORION,14.4,winter,16.8,79.175,6.466666667,Galaxy clust.,,,,
vdB37,LBN850,ORION,99.9,winter,12,79.525,13.43333333,Bright Nebula,,,,
Sh2-263,LBN866,ORION,99.9,winter,20,80.35,8.416666667,Bright Nebula,10''-eF; pL; R; 9th mag star involved ,,,
vdB38,Ced44,ORION,99.9,winter,20,80.35,8.416666667,Bright Nebula,,,,
NGC1875,MCG1-14-31,ORION,13.6,winter,1.5,80.45,6.683333333,Galaxy,eF;S;R,,,
Do17,,ORION,99.9,winter,12,80.6,7.116666667,Open Cluster,,,,
DoDz2,,ORION,99.9,winter,12,80.8,11.45,Open Cluster12,,,,
Do19,,ORION,99.9,winter,24,80.925,8.166666667,Open Cluster,,,,
NGC1908,,ORION,99.9,winter,,81.475,-1.466666667,Non-existant,v diffuse neb susp ,,,
Cr65,,ORION,3,winter,220,81.525,16.7,Open Cluster,4''-vB; eL; scatt at 17X; 28* mags 6?10 ,,,
Do21,Cr458,ORION,99.9,winter,12,81.85,7.066666667,Open Cluster,,,,
NGC1924,MCG-1-14-11,ORION,12.5,winter,1.6,82,-4.683333333,Galaxy,vF;pL;iR;st nr ,,,
NGC1927,,ORION,99.9,winter,,82.175,-7.616666667,Non-existant,diffuse nebulosity ,,,
B225,LDN1583,ORION,79.9,winter,35,82.25,11.6,Dark Nebula,,,,
B30,LDN1577,ORION,79.9,winter,67,82.55,12.76666667,Dark Nebula,4''-low contrast dark area,,,
PK197-14.1,Abell10,ORION,15.2,winter,0.566666667,82.95,6.933333333,Planetary Nebula,11''-vF; pS; nBM; averted vision helps ,,,
B31,LDN1582,ORION,79.9,winter,30,83,12.76666667,Dark Nebula,,,,
B32,LDN1583,ORION,79.9,winter,3,83.025,12.41666667,Dark Nebula,,,,
LDN1641,,ORION,79.9,winter,300,83.25,-6,Dark Nebula,,,,
Berk20,,ORION,99.9,winter,3,83.4,0.183333333,Open Cluster20,,,,
Cr69,,ORION,2.8,winter,65,83.775,9.933333333,Open Cluster20,4''-B; vL; nC; 31* at 17X; miniature Belt of Orion,,,
NGC1973,Ced55B,ORION,7,winter,5,83.775,-3.266666667,Bright Nebula,*8;9 inv in neb,B ,,
NGC1981,OCL525,ORION,4.2,winter,25,83.8,-3.566666667,Open Cluster20,Cl;vB;lRi;st L;sc ,,,
NGC1975,Ced55C,ORION,7,winter,10,83.825,-3.316666667,Bright Nebula,B** inv in neb ,,,
NGC1976,M42,ORION,4,winter,90,83.825,-4.616666667,Cluster+Nebula,!!!;Theta Orionis and the great nebula M42 , M,,
NGC1977,OCL525,ORION,7,winter,20,83.825,-3.15,Cluster+Nebula,nebula with star 42 Orionis ,,,
NGC1980,OCL529,ORION,2.5,winter,14,83.85,-4.083333333,Cluster+Nebula,vF;vvL;44 Ori invl , H ,,
NGC1982,M43,ORION,7,winter,20,83.875,-4.733333333,Bright Nebula,!;vB;vL;R w tail;mbM*8 , M,,
Cr70,,ORION,0.4,winter,150,84,-1,Open Cluster100,4''-vB; eL; 120* at 17X; Belt stars are blue-white,,,
NGC1990,LBN940,ORION,99.9,winter,50,84.05,-0.8,Bright Nebula,eL;E;Epsilon orionis inv p;! ,,,
Sh2-264,,ORION,5,winter,70,84.075,10,Bright Nebula,13''-F; vL; irF; 15* involved; UHC helps somewhat ,,,
NGC1999,LBN979,ORION,99.9,winter,2,84.1,-5.283333333,Bright Nebula,*10;11 inv in neb , H ,,
PK196-12.1,Abell11,ORION,17.1,winter,0.566666667,84.325,8.266666667,Bright Nebula,,,,
vdB49,LBN894,ORION,99.9,winter,6,84.8,4.116666667,Bright Nebula,,,,
B33,LDN1630,ORION,79.9,winter,6,85.225,-1.533333333,Dark Nebula,11''-difficult dark notch in pF streamer at 100X ,,,
NGC2023,LBN953,ORION,99.9,winter,10,85.4,-1.733333333,Bright Nebula,B* in M of L;lE neb ,,,
NGC2024,Ced55P,ORION,99.9,winter,30,85.425,-0.15,Bright Nebula,! irr;B;vvL;black sp incl,B H ,,
NGC2022,PK196-10.1,ORION,11.7,winter,0.466666667,85.525,9.083333333,Planetary Nebula,pB;vS;vlE ,B H ,,
NGC2039,,ORION,99.9,winter,,86,8.683333333,Asterism,Cl;vL;lRi;lC ,,,
Ced59,LBN879,ORION,99.9,winter,3,86.325,9.066666667,Bright Nebula,13''-pF; S; lE 1.5X1 in PA 0; low surf brightness ,,,
NGC2054,,ORION,99.9,winter,,86.325,-9.916666667,4 Star,only 2 S st and no neb ,,,
B35,LDN1594,ORION,79.9,winter,20,86.375,9.05,Dark Nebula,13''-dark lane E-W; pretty small ,,,
B36,LDN1599,ORION,79.9,winter,120,86.425,7.516666667,Dark Nebula,,,,
NGC2064,LBN1627,ORION,99.9,winter,10,86.575,0,Bright Nebula,eF;vS;*9-10 np 4' ,,,
NGC2067,DG79,ORION,99.9,winter,8,86.6,0.1,Bright Nebula,F;pL;2068 s,,,
NGC2063,,ORION,99.9,winter,,86.675,8.783333333,Asterism,Cl;poor;S sc st,,,
NGC2068,M78,ORION,8,winter,8,86.7,0.083333333,Bright Nebula,B;L;wisp;gmbN;3* inv;r , M,,
NGC2071,LBN938,ORION,8,winter,7,86.775,0.3,Bright Nebula,D*(10 & 14m) w vF;L chev ,,,
Cr74,,ORION,14.4,winter,3,87.175,7.366666667,Open Cluster40,,,,
Berk72,,ORION,99.9,winter,5,87.55,22.25,Open Cluster15,,,,
Berk21,,ORION,11.1,winter,3.5,87.925,21.81666667,Open Cluster40,,,,
NGC2110,MCG-1-15-4,ORION,14,winter,1.7,88.05,-6.55,Galaxy,eF;cS;lE;pslbM;er ,,,
NGC2112,OCL509,ORION,9.1,winter,11,88.45,0.416666667,Open Cluster50,Cl;pL;lRi;pC;st S ,,,
Sh2-276,,ORION,7,winter,600,88.6,-1,Bright Nebula,4''-pF; vL; vvE streamer; total 6 deg long ,,,
LDN1622,,ORION,79.9,winter,15,88.65,2,Dark Nebula,,,,
Czernik24,,ORION,99.9,winter,5,88.875,20.86666667,Open Cluster35,,,,
NGC2119,UGC3380,ORION,14.6,winter,1.2,89.35,11.95,Galaxy,F;vS;R;bM ,,,
Basel11B,,ORION,8.9,winter,9,89.55,21.96666667,Open Cluster12,,,,
Berk22,,ORION,99.9,winter,2,89.625,7.75,Open Cluster20,,,,
PK198-6.1,Abell12,ORION,13.9,winter,0.616666667,90.6,9.65,Planetary Nebula,11''-vF; pS; R at 320X ,,,
NGC2141,OCL487,ORION,9.4,winter,10,90.725,10.45,Open Cluster10,F;pS;dif ,,,
NGC2143,,ORION,99.9,winter,11,90.775,5.716666667,Open Cluster12,Cl;L;pRi;vlC;st 10 ,,,
PK204-8.1,Abell13,ORION,16,winter,2.2,91.2,3.95,Planetary Nebula,,,,
Ced62,,ORION,99.9,winter,2,91.95,18.66666667,Bright Nebula,,,,
NGC2163,Ced62,ORION,99.9,winter,3,91.95,18.65,Bright Nebula,eF;E;dif;*11 att s ,,,
NGC2169,OCL481,ORION,5.9,winter,7,92.1,13.96666667,Open Cluster30,Cl;S;lRi;pmC;** (ADS 4728), H ,,
Sh2-261,LBN863,ORION,99.9,winter,30,92.15,15.78333333,Bright Nebula,10''-vF; L; irR; UHC helps,,,
NGC2174,Ced67A,ORION,99.9,winter,40,92.35,20.66666667,Bright Nebula,eF;bet 3 vF ,,,
NGC2175,OCL476,ORION,6.8,winter,18,92.4,20.48333333,Cluster+Nebula60,*8 in neb ,,,
NGC2180,,ORION,99.9,winter,,92.4,4.716666667,Open Cluster,Cl;pRi;lC;st L & S ,,,
NGC2170.0833333,Lund1182,ORION,99.9,winter,21,92.725,20.6,Open Cluster20,,,,
NGC2184,,ORION,99.9,winter,15,92.75,-2.483333333,Asterism,Cl;L;vlC ,,,
PK197-3.1,Abell14,ORION,18.2,winter,0.666666667,92.8,11.76666667,Planetary Nebula,13''-vF; pS; R; nBM; low surface brightness at 220X,,,
NGC2186,OCL498,ORION,8.7,winter,4,93.025,5.466666667,Open Cluster30,Cl;pL;pRi;pC;st L and S , H ,,
NGC2189,,ORION,99.9,winter,,93.075,1.133333333,Non-existant,2 clusters nr 2* 9-10 & 10-11 ,,,
Czernik25,,ORION,99.9,winter,6,93.425,6.95,Open Cluster20,,,,
NGC2194,OCL495,ORION,8.5,winter,10,93.45,12.8,Open Cluster80,Cl;L;Ri;gvmCM ,B H ,,
NGC2198,,ORION,99.9,winter,,93.475,1,Non-existant,Cl;bet 2* 9-10 & 10-11 ,,,
NGC2195,,ORION,99.9,winter,,93.65,17.63333333,4 Star,F;S;0.0333333inv;*10 n 31'' ,,,
PK197-2.1,Sh2-271,ORION,99.9,winter,2,93.8,12.36666667,Bright Nebula,,,,
PK196-1.1,Sh2-267,ORION,99.9,winter,5.833333333,93.95,14.26666667,Bright Nebula,,,,
NGC2202,,ORION,99.9,winter,,94.2,6,Open Cluster,** chief of Cl ,,,
PK195-0.1,Sh2-266,ORION,99.9,winter,1.333333333,94.725,15.28333333,Bright Nebula,,,,
NGC6398,ESO139-18,PAVO,12.5,summer,2,265.675,-60.3,Galaxy,eF;S;R;p of 2 ,,,
NGC6403,ESO139-19,PAVO,13.3,summer,1.1,265.85,-60.31666667,Galaxy,eeF;F of 2,,,
NGC6407,ESO139-22,PAVO,12.5,summer,2.1,266.25,-59.26666667,Galaxy,eF;S;R;3* nr ,,,
PK328-17.1,He2-269,PAVO,99.9,summer,0.2,266.775,-63.36666667,Galaxy,,,,
PK332-16.1,Hart-Triton6,PAVO,16.7,summer,0.666666667,267.95,-59.61666667,Planetary Nebula,,,,
NGC6483,ESO102-20,PAVO,11.9,summer,1.6,269.875,-62.33333333,Galaxy,F;S;E;bM;bet 2*10 ,,,
NGC6492,ESO102-22,PAVO,11.5,summer,2.5,270.7,-65.56666667,Galaxy,pF;S;pmE90;*12 att f,,,
NGC6502,ESO103-2,PAVO,12.6,summer,1.3,271.05,-64.58333333,Galaxy,vF;vS;F*orD* inv,,,
NGC6545,ESO103-6,PAVO,13.2,summer,1.1,273.05,-62.21666667,Galaxy,eeF;eeS;R ,,,
NGC6588,ESO103-**14,PAVO,99.9,summer,,275.15,-62.18333333,Asterism,eF;S;*6 sp,,,
NGC6614,ESO103-18,PAVO,12.8,summer,1.4,276.275,-62.75,Galaxy,vF;S;R;gvlbM;*9p,,,
NGC6630,ESO103-26,PAVO,13.9,summer,0.8,278.15,-62.7,Galaxy,pF;S;R;gbM,,,
NGC6653,ESO45-13,PAVO,13.5,summer,1.5,281.15,-72.73333333,Galaxy,vF;S;lE;glbM ,,,
NGC6673,ESO140-44,PAVO,11.6,summer,2.2,281.275,-61.7,Galaxy,pF;S;R;psbM;r ,,,
NGC6684,ESO104-16,PAVO,10.4,summer,4.1,282.25,-64.83333333,Galaxy,vB;pL;R;vg;psvmbM ,,,
NGC6699,ESO183-21,PAVO,12,summer,1.5,283,-56.68333333,Galaxy,pF;pS;lE90;pslbM,,,
NGC6684A,ESO104-19,PAVO,12.7,summer,3,283.1,-63.16666667,Galaxy,,,,
NGC6706,ESO104-24,PAVO,13.9,summer,1.5,284.225,-62.83333333,Galaxy,neb;No Descr ,,,
NGC6721,ESO141-19,PAVO,12,summer,1.6,285.2,-56.23333333,Galaxy,pF;cS;R;vmbM ,,,
NGC6718,ESO104-29,PAVO,14.2,summer,1.4,285.375,-65.88333333,Galaxy,vF;S;R;glbM;*9 sp ,,,
NGC6719,ESO72-8,PAVO,13.5,summer,1.7,285.775,-67.41666667,Galaxy,vF;pL;R;vgvlbM ,,,
NGC6722,ESO104-33,PAVO,13.6,summer,2.9,285.925,-63.1,Galaxy,pF;S;E;glbM;2*8p,,,
NGC6733,ESO141-25,PAVO,13.2,summer,1.8,286.55,-61.8,Galaxy,eeF;vglbM;v diffic ,,,
NGC6734,ESO104-36,PAVO,13.8,summer,1.3,286.8,-64.53333333,Galaxy,vF;S;R;glbM;p of 2 ,,,
NGC6736,ESO104-37,PAVO,14.3,summer,1.1,286.875,-64.56666667,Galaxy,eF;S;R;glbM;f of 2 ,,,
NGC6730,ESO72-9,PAVO,12.3,summer,1.8,286.9,-67.08333333,Galaxy,vF;S;R;pmbM;*7;8 nf ,,,
