,NGC 0890,Tri,11.2,,2.5x1.7,02 22 01.0,+33 15 58,GX,"B,S,R,bM,3F* sp",II 225
,NGC 0884,Per,3.6,,30,02 22 32,+57 08.6,OC,"Cl,vL,vRi,ruby*M",VI 34
,NGC 0891,And,9.9,,13.5x2.5,02 22 33.4,+42 21 03,GX,"B,vL,vmE22",V 19
,NGC 0907,Cet,12.6,,1.8x0.6,02 23 01.8,-20 42 43,GX,"F,S,E90,gbM",III 224
,NGC 0908,Cet,10.2,,6.0x2.6,02 23 04.8,-21 14 04,GX,"cB,vL,E",I 153
,NGC 0898,And,12.9,,1.9x0.5,02 23 20.3,+41 57 05,GX,"eF,vS,lE",III 570
,NGC 0922,For,12.1,,1.9x1.6,02 25 04.7,-24 47 25,GX,"cF,pL,R,gpmbM",III 239
,NGC 0910,And,12.2,,2.0x2.0,02 25 26.8,+41 49 26,GX,"vF,pS,stellar",III 571
,NGC 0896,Cas,,,27x13,02 25 28,+62 01 09,EN,"eF,pL,iF",III 695
,NGC 0924,Ari,12.4,,2.3x1.3,02 26 46.8,+20 29 51,GX,"eF,vS,iR",III 474
,NGC 0925,Tri,10.1,,10.5x5.9,02 27 17.0,+33 34 43,GX,"cF,cL,E,vgbM,2*13 np",III 177
,NGC 0936,Cet,10.1,,4.7x4.1,02 27 37.5,-01 09 19,GX,"vB,vL,R,mbMN,p of 2",IV 23
,NGC 0932,Ari,12.4,,1.9x1.6,02 27 54.7,+20 19 57,GX,"F,S,lE,3* inv",II 489
,NGC 0941,Cet,12.4,,2.6x1.9,02 28 27.8,-01 09 05,GX,"vF,cL,R,f of 2",III 261
,NGC 0945,Cet,12.1,,2.4x2.0,02 28 37.3,-10 32 21,GX,"vF,L,iR,glbM",II 487
,NGC 0955,Cet,12,,2.8x0.7,02 30 33.3,-01 06 31,GX,"pB,S,E,psbM",II 278
,NGC 0958,Cet,12.1,,2.9x1.0,02 30 42.7,-02 56 22,GX,"pF,ilE,bM",II 237
,NGC 0949,Tri,11.8,,2.4x1.3,02 30 48.8,+37 08 12,GX,"cB,L,E,vgbM",I 154
,NGC 0977,Cet,12.7,,1.7x1.4,02 33 03.4,-10 45 35,GX,"eF,pS,R,vlbM,am sc st",III 472
,NGC 0972,Ari,11.4,,3.3x1.7,02 34 13.4,+29 18 43,GX,"pB,cL,lE,gmbM,3*s",II 211
,NGC 0980,And,13,,1.7x0.9,02 35 18.6,+40 55 35,GX,"vF,pS,sp of 2",III 572
,NGC 0982,And,12.5,,1.5x0.6,02 35 24.9,+40 52 11,GX,"F,S,nf of 2",III 573
,NGC 0991,Cet,11.7,,2.9x2.5,02 35 32.2,-07 09 16,GX,"vF,cL,iF,vlbM",III 434
,NGC 0990,Ari,12.5,,1.8x1.5,02 36 18.2,+11 38 32,GX,"F,S,R,psbM",III 557
,NGC 0987,Tri,12.4,,1.3x1.1,02 36 49.6,+33 19 38,GX,"F,S,vlE,bM,r,2*14 np",III 161
,NGC 1022,Cet,11.3,,2.7x2.7,02 38 32.6,-06 40 39,GX,"cB,pL,R,mbM,*11 nf 2'",I 102
,NGC 1024,Ari,12.1,,3.9x1.4,02 39 11.9,+10 50 49,GX,"pF,S,lE,bM,*11 nf 1'",II 592
,NGC 1012,Ari,12,,2.5x1.1,02 39 14.9,+30 09 05,GX,"F,pS,iR,bM,st inv",III 152
,NGC 1003,Per,11.5,,5.5x1.9,02 39 16.9,+40 52 20,GX,"pF,L,E90,mbM,r",II 238=III 198
,NGC 1032,Cet,11.6,,3.3x1.1,02 39 23.6,+01 05 37,GX,"pB,S,vlE,bM,3*trapezoid",II 5
,NGC 1035,Cet,12.2,,2.2x0.7,02 39 29.0,-08 07 57,GX,"pF,L,mE,r,*17 att sf",II 284
,NGC 1030,Ari,13.2,,1.6x0.7,02 39 50.8,+18 01 28,GX,"vF,iE",III 581
,NGC 1023,Per,9.4,,8.7x3.0,02 40 23.8,+39 03 48,GX,"vB,vL,vmE,vvmbM",I 156
,NGC 1036,Ari,13.2,,1.4x1.0,02 40 29.1,+19 17 50,GX,"F,S,R,lbM",III 475
,NGC 1045,Cet,12.1,,2.2x1.1,02 40 29.1,-11 16 39,GX,"F,S,R,bM",II 488
,NGC 1052,Cet,10.5,,3.0x2.1,02 41 04.7,-08 15 21,GX,"B,pL,R,mbM*12",I 63
,NGC 1044,Cet,13.2,,0.6x0.6,02 41 06.1,+08 44 16,GX,"vF,vS,p of 2,*10p",III 228
,NGC 1046,Cet,13.8,,0.3x0.3,02 41 12.8,+08 43 09,GX,"eF,vS,f of 2",III 229
,NGC 1055,Cet,10.6,,7.6x2.7,02 41 45.2,+00 26 31,GX,"pF,cL,IE80,bM,*11n1'",I 1=II 6
,NGC 1027,Cas,6.7,,20,02 42 35,+61 35.7,OC,"Cl,L,SC st,one10m",VIII 66
,NGC 1056,Ari,12.4,,2.3x1.1,02 42 48.4,+28 34 26,GX,"F,S,R,psbM",III 584
,NGC 1060,Tri,11.8,,2.3x1.7,02 43 15.1,+32 25 30,GX,"F,pL,R,lbM,*F46s,3's",III 162
,NGC 1070,Cet,11.9,,2.3x1.9,02 43 22.2,+04 58 05,GX,"pF,S,iR,gbM",II 273
,NGC 1058,Per,11.2,,3.0x2.8,02 43 29.8,+37 20 27,GX,"pF,cL,R,glbM",II 633
,NGC 1073,Cet,11,,4.9x4.5,02 43 40.3,+01 22 33,GX,"vF,L,lbM,er",III 455
,NGC 1066,Tri,13.3,,1.7x1.6,02 43 49.9,+32 28 30,GX,"vF,pL,R,lbM,s of 2",III 163
,NGC 1084,Eri,10.7,,3.2x1.8,02 45 59.8,-07 34 42,GX,"vB,pL,E,gpmbM",I 64
,NGC 1097,For,9.5,,9.3x6.3,02 46 18.9,-30 16 28,GX,"vB,L,vmE151,vbMN",V 48
,NGC 1087,Cet,10.9,,3.7x2.2,02 46 25.1,-00 29 55,GX,"pB,cL,lE,mbM",II 466
,NGC 1090,Cet,11.8,,4.0x1.7,02 46 33.9,-00 14 50,GX,"vF,pL,iR,bM",II 465
,NGC 1088,Ari,13.7,,1.1x0.6,02 47 04.0,+16 12 00,GX,"vF,S,iF",III 582
,NGC 1094,Cet,12.5,,1.3x1.0,02 47 27.8,-00 17 06,GX,"vF,S,R,2S * p",III 462
,NGC 1114,Eri,12.8,,1.5x0.8,02 49 07.2,-16 59 39,GX,"pF,pL,pmE,glbM",III 449
,NGC 1125,Eri,12.6,,1.8x0.9,02 51 40.4,-16 39 02,GX,"vF,S,lE,gbM",III 450
,NGC 1123,Per,,,,02 52 51.1,+42 12 20,Dup,"cF,S,iR,vgbM,r",II 601
,NGC 1134,Ari,12.1,,2.5x0.9,02 53 41.2,+13 00 53,GX,"F,S,iR,R",II 254
,NGC 1129,Per,12.5,,2.9x2.1,02 54 27.3,+41 34 46,GX,"cF,pS,iR,vglbM,D or F*,sp",II 602
,NGC 1140,Eri,12.5,,1.9x1.2,02 54 33.4,-10 01 42,GX,"pB,S,R,stellar",II 470
,NGC 1138,Per,12.8,,1.1x0.9,02 56 36.5,+43 02 50,GX,"vF,vS,R,gbM,2S* triangle",III 580
,NGC 1153,Cet,12.4,,1.3x1.2,02 58 10.2,+03 21 43,GX,"F,vS,ilE,sbM,er",II 274
,NGC 1162,Eri,12.5,,1.3x1.3,02 58 55.9,-12 23 55,GX,"F,R,glbM,stellar",III 469
,NGC 1156,Ari,11.7,,3.5x2.5,02 59 42.3,+25 14 15,GX,"pB,cL,pmE0,bet 2*",II 619
,NGC 1160,Per,12.8,,1.9x0.9,03 01 13.2,+44 57 18,GX,"F,E",III 199
,NGC 1161,Per,11,,2.8x2.0,03 01 14.2,+44 53 50,GX,"F,pS,lE,sbM",II 239
,NGC 1172,Eri,11.9,,2.3x1.8,03 01 36.0,-14 50 12,GX,"pF,pL,R,psbM",II 502
,NGC 1167,Per,12.4,,2.8x2.3,03 01 42.4,+35 12 20,GX,"vF,pL,R,spmbM",III 178
,NGC 1187,Eri,10.8,,5.5x4.1,03 02 37.4,-22 52 03,GX,"pF,cL,pmE,gbM*16,r",III 245
,NGC 1169,Per,11.3,,4.2x2.8,03 03 34.7,+46 23 09,GX,"pF,pS,iF,sbM",II 620
,NGC 1199,Eri,11.4,,2.4x1.9,03 03 38.4,-15 36 50,GX,"cB,pS,iR,smbM",II 503
,NGC 1200,Eri,12.7,,2.8x1.3,03 03 54.6,-11 59 30,GX,"pF,cL,iR,bM,nf of 2",II 475
,NGC 1201,For,10.7,,3.6x2.1,03 04 08.0,-26 04 12,GX,"cB,pS,vlE,r,S* nr",I 109
,NGC 1175,Per,12.9,,1.9x0.6,03 04 32.3,+42 20 22,GX,"F,cL,E",II 607
,NGC 1186,Per,11.4,,3.2x1.2,03 05 30.7,+42 50 05,GX,F* with neb appendages,IV 43
,NGC 1193,Per,,,2,03 05 56,+44 23.0,OC,"F,cL,er",II 608
,NGC 1209,Eri,11.5,,2.4x1.1,03 06 03.0,-15 36 41,GX,"B,S,cE,psbM",II 504
,NGC 1208,Eri,12.6,,1.9x1.2,03 06 11.9,-09 32 27,GX,"pB,S,lE80,lbM",II 285
,NGC 1207,Per,12.6,,2.3x1.7,03 08 15.3,+38 22 58,GX,"cF,vS,R,psb in npp end",III 578
,NGC 1232,Eri,9.9,,7.4x6.5,03 09 45.1,-20 34 46,GX,"pB,cL,R,gbM,r",II 258
,NGC 1239,Eri,14.2,,1.1x0.6,03 10 53.7,-02 33 11,GX,"eF,stellar",III 262
,NGC 1241,Eri,12,,2.8x1.7,03 11 14.7,-08 55 20,GX,"F,pL,R,vglbM,*9n",II 286
,NGC 1242,Eri,13.7,,1.2x0.7,03 11 19.2,-08 54 07,GX,"vF,S",III 591
,NGC 1247,Eri,12.5,,3.4x0.5,03 12 14.3,-10 28 50,GX,"F,pL,E80",II 900
,NGC 1248,Eri,12.5,,1.1x1.0,03 12 48.5,-05 13 29,GX,"cF,S,lE,bM,*9 n 5'",III 443
,NGC 1240,Ari,,,,03 13 26.7,+30 30 26,**,"eF,vS,(vS st)",III 164
,NGC 1253,Eri,11.7,,5.2x2.3,03 14 09.1,-02 49 22,GX,"*12 w neb f,90''long",IV 17
,NGC 1245,Per,8.4,,10,03 14 41,+47 14.3,OC,"Cl,pL,Ri,C,iR,*12..15",VI 25
,NGC 1266,Eri,12.7,,1.5x1.0,03 16 00.8,-02 25 38,GX,"vF,pS,*13 sp 2'",III 194
,NGC 1184,Cep,12.4,,2.8x0.6,03 16 45.4,+80 47 36,GX,"F,pL,mE",II 704
,NGC 1284,Eri,12.1,,2.0x1.6,03 17 45.5,-10 17 20,GX,"eF,vS,2 * s",III 956
,NGC 1287,Eri,14.2,,0.9x0.7,03 18 33.4,-02 43 51,GX,"vF,vS,iR",III 195
,NGC 1275,Per,11.9,,2.2x1.7,03 19 48.1,+41 30 43,GX,"F,S",II 603
,NGC 1299,Eri,13.6,,1.2x0.6,03 20 09.6,-06 15 45,GX,"vF,S,vlE,gbM,er",II 287
,NGC 1304,Eri,13.7,,1.3x0.8,03 21 12.8,-04 35 03,GX,"eF,vS",III 444
,NGC 1293,Per,13.4,,1.0x1.0,03 21 36.4,+41 23 35,GX,"vF,R,bM,np of 2",III 574
,NGC 1294,Per,13.2,,1.3x1.1,03 21 40.0,+41 21 36,GX,"vF,R,bM,sf of 2",III 575
,NGC 1309,Eri,11.5,,2.2x2.0,03 22 06.3,-15 24 00,GX,"cB,cL,iR,gbM,*8 sp 4'",I 106
,NGC 1308,Eri,13.9,,1.3x0.9,03 22 28.6,-02 45 27,GX,"eF,S,iF,am 3 or 4 *",III 568
,NGC 1325,Eri,11.5,,4.7x1.6,03 24 25.6,-21 32 36,GX,"F,mE239,com,*9.5 att",IV 77
,NGC 1321,Eri,13.7,,1.1x0.6,03 24 48.6,-03 00 56,GX,"F,S,E pf,D or biN",III 196
,NGC 1320,Eri,12.5,,1.9x0.6,03 24 48.7,-03 02 33,GX,"F,S,R,bM",III 197
,NGC 1324,Eri,13.4,,2.0x0.8,03 25 01.7,-05 44 44,GX,"vF,pS,pmE",III 445
,NGC 1332,Eri,10.3,,4.7x1.4,03 26 17.1,-21 20 04,GX,"vB,S,E114,smbMN",I 60
,NGC 1331,Eri,13.4,,0.9x0.9,03 26 28.3,-21 21 19,GX,"vF,vS",III 959
,NGC 1344,For,10.4,,6.0x3.5,03 28 19.1,-31 04 05,GX,"cB,pL,iR,vgbM",I 257
,NGC 1342,Per,6.7,,14,03 31.6,+37 22,OC,"Cl,vL,ab60*",VIII 88
,NGC 1353,Eri,11.5,,3.4x1.4,03 32 03.0,-20 49 05,GX,"pB,cL,IE,mbM",III 246
,NGC 1354,Eri,12.4,,2.2x0.8,03 32 29.4,-15 13 16,GX,"vF,S,lE,glbM",III 487
,NGC 1357,Eri,11.5,,2.8x1.9,03 33 17.0,-13 39 49,GX,"pF,pL,R,lbM,*9 nf",II 290
,NGC 1358,Eri,12.1,,2.6x2.0,03 33 39.7,-05 05 22,GX,"vF,S,bet 2*",III 446
,NGC 1362,Eri,12.8,,1.2x1.1,03 33 53.0,-20 16 56,GX,"vF,S,R",III 960
,NGC 1366,For,12,,2.1x0.9,03 33 53.7,-31 11 39,GX,"vF,S,iF,lbM",III 857
,NGC 1348,Per,,,6,03 34 09,+51 25.2,OC,"Cl,lRi,st L",VIII 84
,NGC 1371,For,10.7,,5.6x3.9,03 35 00.7,-24 56 04,GX,"pB,pL,vlE,psbM",II 262
,NGC 1370,Eri,12.6,,1.5x1.0,03 35 14.5,-20 22 26,GX,"vF,S,R,bet 2*14",III 559
,NGC 1377,Eri,12.5,,1.8x0.9,03 36 39.0,-20 54 05,GX,"F,S,R,gbM",III 961
,NGC 1376,Eri,12.1,,2.0x1.7,03 37 05.9,-05 02 34,GX,"eF,pL,iR,bM,r",II 288
,NGC 1385,For,10.9,,3.4x2.0,03 37 28.8,-24 30 07,GX,"pB,pS,R,gpmbM",II 263
,NGC 1343,Cas,12.7,,2.6x1.6,03 37 49.7,+72 34 17,GX,"F,vS,iR,gbM,D*vnr",III 694
,NGC 1395,Eri,9.6,,5.9x4.5,03 38 29.8,-23 01 41,GX,"B,pS,E,psmbM",I 58
,NGC 1393,Eri,12,,1.9x1.3,03 38 38.5,-18 25 41,GX,"F,S,R,glbM",III 451
,NGC 1401,Eri,12.3,,2.4x0.6,03 39 21.9,-22 43 29,GX,"vF,vS,R",III 247
,NGC 1400,Eri,11,,2.3x2.0,03 39 30.8,-18 41 17,GX,"cB,pS,R,psmbM",II 593
,NGC 1397,Eri,13.7,,1.5x1.5,03 39 47.2,-04 40 12,GX,"vF,vS,lE",III 569
,NGC 1407,Eri,9.7,,4.6x4.3,03 40 11.8,-18 34 48,GX,"vB,L,R,svmbMN",I 107
,NGC 1415,Eri,11.9,,3.5x1.8,03 40 56.8,-22 33 50,GX,"pB,S,lE,pglbM,* sf",II 267
,NGC 1409,Tau,13.9,,0.9x0.7,03 41 10.4,-01 18 08,GX,"eF,stellar or lE;Seyfert?",III 263
,NGC 1417,Eri,12.1,,2.7x1.7,03 41 57.4,-04 42 18,GX,"pF,pL,lE,lbM,* sf",II 455
,NGC 1425,For,10.6,,5.8x2.6,03 42 11.3,-29 53 36,GX,"F,pL,iR,gbM",II 852
,NGC 1418,Eri,13.6,,1.3x0.9,03 42 16.2,-04 43 50,GX,"vF,S,E,*11 sf 1'",II 456
,NGC 1421,Eri,11.4,,3.5x0.9,03 42 29.4,-13 29 20,GX,"F,cL,mE 0,r",II 291
,NGC 1426,Eri,11.4,,2.6x1.7,03 42 49.1,-22 06 30,GX,"pF,S,lE,bM",III 248
,NGC 1439,Eri,11.4,,2.5x2.3,03 44 49.9,-21 55 14,GX,"F,pS,gpmbM",III 249
,NGC 1440,Eri,11.5,,2.1x1.6,03 45 02.9,-18 15 59,GX,"pB,pS,R,smbM*13",II 458
,NGC 1442,Eri,,,,03 45 02.9,-18 15 59,Dup,"pB,vS,bM,(=1440)",II 594
,NGC 1452,Eri,11.8,,2.2x1.5,03 45 22.3,-18 38 01,GX,"F,R,lbM,hazy *",II 459
,NGC 1441,Eri,12.9,,1.6x0.6,03 45 43.0,-04 05 31,GX,"vF,S,IE,*12 f",II 597
,NGC 1453,Eri,11.5,,2.4x1.9,03 46 27.2,-03 58 09,GX,"pB,S,R,*17 m",I 155
,NGC 1461,Eri,11.8,,3.0x0.9,03 48 27.1,-16 23 36,GX,"pB,S,lE,mbMN",II 460
,NGC 1444,Per,6.6,,4,03 49 26,+51 39.3,OC,Cl of ab 30*12...14,VIII 80
,NGC 1482,Eri,12.1,,2.5x1.4,03 54 38.9,-20 30 08,GX,"F,S,vlE,2*10 nr,f of 2",III 962
,NGC 1498,Eri,,,0.7,04 00 19.4,-12 01 11,***,"Cl,S,C",VII 3
,NGC 1491,Per,,,3x3,04 03 13.6,+51 18 58,EN,"vB,S,iF,bM,r,* inv",I 258
,NGC 1507,Eri,12.3,,3.6x0.9,04 04 27.1,-02 11 21,GX,"vF,pL,mE,vlbM,er",II 279
,NGC 1501,Cam,11.9,,"56""x48""",04 06 59.4,+60 55 15,PN,"pB,pS,vlE,1'Diam",IV 53
,NGC 1502,Cam,5.7,,8,04 07 49,+62 19.9,OC,"Cl,pRi,cC,iF",VII 47
,NGC 1516,Eri,,,0.5x0.4,04 08 07.4,-08 49 46,GX,"eeF,S,E,psmbM,er",III 499
,NGC 1514,Tau,10.9,,"136""x121""",04 09 17.0,+30 46 33,PN,*9 in neb 3' Diam,IV 69
,NGC 1513,Per,8.4,,9,04 09 55,+49 31.0,OC,"Cl,L,vRi,pC,st vL",VII 60
,NGC 1535,Eri,9.4,,"48""x42""",04 14 15.8,-12 44 22,PN,"vB,S,R,pS,vsbM,r",IV 26
,NGC 1528,Per,6.4,,24,04 15 19,+51 12.7,OC,"Cl,B,vRi,cC",VII 61
,NGC 1551,Tau,,,,04 19 37.9,+02 24 36,Dup,"F,vS,R,probably 1550",II 464
,NGC 1552,Eri,12.9,,1.8x1.2,04 20 17.6,-00 41 36,GX,"cF,pS,lE,vgbM,*11 sp",III 490
,NGC 1545,Per,6.2,,18,04 20 56,+50 15.3,OC,"Cl,pRi,lC,st L",VIII 85
,NGC 1576,Eri,13.5,,1.3x0.8,04 26 18.8,-03 37 16,GX,"eF,bM,bet 2*",III 587
,NGC 1579,Per,,,12x8,04 30 14.3,+35 16 47,RN,"pB,vL,iR,mbM,*8 2' nf",I 217
,NGC 1587,Tau,11.7,,1.7x1.5,04 30 40.0,+00 39 43,GX,"F,pS,R,r,p of Dneb",II 8
,NGC 1588,Tau,12.9,,1.4x0.8,04 30 43.7,+00 39 53,GX,"F,vS,R,r,f of Dneb",II 9
,NGC 1589,Tau,11.8,,3.2x1.0,04 30 45.5,+00 51 52,GX,"F,pL,lE132,*42,80''",II 7
,NGC 1569,Cam,11,,3.6x1.8,04 30 48.6,+64 50 56,GX,"pB,S,lE,BNM,*9.5n1'",II 768
,NGC 1582,Per,,,24,04 31 39,+43 50,OC:,"Cl,vL,pRi,lC,st L",VIII 70
,NGC 1600,Eri,10.9,,2.5x1.7,04 31 39.9,-05 05 10,GX,"pB,pL,R,gmbM",I 158
,NGC 1609,Eri,14.2,,1.3x0.8,04 32 45.1,-04 22 21,GX,"vF,eS,*17 45''n",III 585
,NGC 1611,Eri,13,,1.9x0.6,04 33 05.9,-04 17 49,GX,"eF,S,E90",III 586
,NGC 1605,Per,10.7,,5,04 34 52,+45 16.3,OC,"Cl,vF,pS,C,st eS",VI 26
,NGC 1618,Eri,12.7,,2.3x0.8,04 36 06.5,-03 08 56,GX,"F,S,iF,lbM,2* sf",II 524
,NGC 1620,Eri,12.3,,2.9x1.0,04 36 37.3,-00 08 35,GX,"vF,pL,mE140,B** nf",II 514
,NGC 1635,Eri,12.4,,1.4x1.3,04 40 07.8,-00 32 51,GX,"F,S,R,bM,*11 nf 12S",II 515
,NGC 1633,Tau,13.5,,1.0x0.9,04 40 09.1,+07 20 58,GX,"eF,S,R,*8 sp,p of Dneb",III 952
,NGC 1634,Tau,14.1,,0.4x0.3,04 40 09.8,+07 20 19,GX,"eF,vS,f of Dneb",III 953
,NGC 1624,Per,10.4,,5x5,04 40 37.2,+50 27 41,C+N,"F,cL,iF,6or7*+ neb",V 49
,NGC 1636,Eri,12,,1.2x0.8,04 40 40.1,-08 36 29,GX,"vF,pS,R,vgbM,r,* nf 1'",II 522
,NGC 1637,Eri,10.8,,4.0x3.2,04 41 28.0,-02 51 29,GX,"cB,L,R,vgbM",I 122
,NGC 1638,Eri,12,,2.0x1.5,04 41 36.3,-01 48 33,GX,"F,pL,lE",II 525
,NGC 1643,Eri,12.8,,1.1x1.1,04 43 43.9,-05 19 08,GX,"eF,vS,iR,bM",III 588
,NGC 1646,Eri,13,,1.6x1.1,04 44 23.5,-08 31 54,GX,"F,vS,iR,bM,*7 np",II 523
,NGC 1653,Eri,12,,1.5x1.5,04 45 47.3,-02 23 34,GX,"F,cS,R,lbM",II 526
,NGC 1659,Eri,12.5,,1.6x1.1,04 46 29.8,-04 47 22,GX,"pF,pS,iE90,bM",III 589
,NGC 1647,Tau,6.4,,45,04 46.0,+19 04,OC,"Cl,vL,st L,sC",VIII 8
,NGC 1665,Eri,13.2,,1.9x1.3,04 48 17.1,-05 25 39,GX,"eF,pL,R,lbM",II 457
,NGC 1662,Ori,6.4,,20,04 48 29,+10 55.8,OC,Cl of L&S sc st,VII 1
,NGC 1663,Ori,,,8,04 49 24,+13 09.1,OC:,"Cl,lRi,st L&S",VIII 7
,NGC 1670,Ori,12.7,,2.1x1.0,04 49 42.5,-02 45 37,GX,"vF,vS",III 501
,NGC 1664,Aur,7.6,,18,04 51 05,+43 40.6,OC,"Cl,lRi,lC,pL",VIII 59
,NGC 1678,Ori,13.2,,1.1x0.8,04 51 35.3,-02 37 24,GX,"vF,S",III 502
,NGC 1682,Ori,11.8,,1.0x1.0,04 52 19.7,-03 06 20,GX,"vF,vS,1684f 12'',*9 s 4'.5",II 527
,NGC 1684,Ori,11.7,,2.3x1.5,04 52 31.0,-03 06 20,GX,"pF,pS,R,bM,*9 225",II 528
,NGC 1700,Eri,11.2,,3.3x2.1,04 56 56.2,-04 51 56,GX,"cB,S,mbM*",IV 32
,NGC 1713,Ori,12.7,,1.4x1.2,04 58 54.5,-00 29 20,GX,"F,S,R,bM",II 516
,NGC 1729,Ori,12.3,,1.9x1.4,05 00 15.5,-03 21 06,GX,"vF,pL,2b*vnr",III 503
,NGC 1762,Ori,12.6,,1.7x1.1,05 03 37.0,+01 34 25,GX,"vF,vS",III 453
,NGC 1750,Tau,,,20,05 04 00,+23 38.7,OC,"Cl,st L,vc sc",VIII 43
,NGC 1758,Tau,,,10,05 04 42,+23 46.9,OC,"Cl,pC,st L & S",VII 21
,NGC 1909,Ori,,,,05 04.9,-07 15 ,RN,"eL,strongly susp",V 38
,NGC 1779,Eri,12.1,,2.3x1.3,05 05 18.0,-09 08 50,GX,"pB,S,R,gpmbM",III 500
,NGC 1788,Ori,,,8x5,05 06 53.2,-03 20 27,RN,"B,cL,R,bM,***;* 10 inv in the neby",V 32
,NGC 1781,Lep,,,,05 07 55.0,-18 11 24,Dup,"B,L,E,stellar",III 268
,NGC 1778,Aur,7.7,,7,05 08 06,+37 01.4,OC,"Cl,pC,lRi,iF,st L",VIII 61
,NGC 1802,Tau,,,25,05 10 13,+24 08.4,OC?,"Cl,st c sc",VIII 41
,NGC 1832,Lep,11.3,,2.6x1.7,05 12 03.2,-15 41 19,GX,"pB,iR,mbM,C* nf 1'",II 292
,NGC 1817,Tau,7.7,,16,05 12 26,+16 41.1,OC,"Cl,L,Ri,lC,st11...14",VII 4
,NGC 1857,Aur,7,,6,05 20 06,+39 20.6,OC,"Cl,pRi,pC,st7...",VII 33
,NGC 1888,Lep,11.9,,3.0x0.8,05 22 34.7,-11 29 58,GX,"pB,pL,R,r",II 289
,NGC 1896,Tau,,,,05 25 35,+29 15.6,AST,"Cl,vL,Ri,vlC,st9..12",VIII 4
,NGC 1883,Aur,,,3,05 25 54,+46 29.4,OC,"Cl,vF,pRi,pC,iF",VII 34
,NGC 1908,Ori,,,,05 26.0,-02 32,NF,v diffuse neb susp,V 33
,NGC 1924,Ori,12.5,,1.6x1.2,05 28 01.9,-05 18 39,GX,"vF,pL,iR,st nr",III 447
,NGC 1907,Aur,8.2,,7,05 28 05,+35 19.5,OC,"Cl,pRi,pC,R,st9...12",VII 39
,NGC 1931,Aur,11.3,,3x3,05 31 26,+34 14.7,C+N,"vB,L,R,B***in M",I 261
,NGC 1954,Lep,11.8,,4.2x2.0,05 32 48.3,-14 03 45,GX,"vF,S,R,smbM",III 590
,NGC 1964,Lep,10.8,,5.6x2.1,05 33 22.6,-21 56 49,GX,"F,vS,R,vsvmbM,*12,3 st inv",IV 21
,NGC 1979,Lep,11.8,,2.2x1.8,05 34 01.1,-23 18 37,GX,"vF,vS,stellar",III 240
,NGC 1977,Ori,,,20x10,05 35 15.8,-04 50 40,E+R,42 Orionis neb,V 30
,NGC 1993,Lep,12.4,,1.5x1.4,05 35 25.5,-17 48 55,GX,"eF,vS,stellar",III 269
,NGC 1980,Ori,,,14x14,05 35 26.0,-05 54 36,EN,"vF,vvL,44 Ori invl",V 31
,NGC 1982,Ori,9,,20x15,05 35 31.3,-05 16 02,E+R,"!,vB,vL,R w tail,mbM*8",III 1 ??
,NGC 1990,Ori,1.7,,,05 36 12.7,-01 12 07,*,"eL,E,Epsilon orionis inv p,!",V 34
,NGC 1999,Ori,,,2x2,05 36 25.3,-06 42 57,E+R,"*10,11 inv in neb",IV 33
,NGC 1985,Aur,,,,05 37 47.8,+31 59 20,E/R,"cF,S,R,psbM",III 865
,NGC 1996,Tau,,,20x10,05 38 10.2,+25 49 02,OC:,"Cl,L,lC,lRi",VIII 42
,NGC 2023,Ori,,,10x10,05 41 38.3,-02 15 33,E+R,"B* in M of L,lE neb",IV 24
,NGC 2024,Ori,,,30x30,05 41 43,-01 51.4,EN,"! irr,B,vvL,black sp incl",V 28
,NGC 1961,Cam,11,,4.6x3.0,05 42 04.4,+69 22 46,GX,"cF,pL,iF,mbM,eR,* inv",III 747
,NGC 2022,Ori,11.7,,"29""x28""",05 42 06.2,+09 05 10,PN,"pB,vS,vlE",IV 34
,NGC 2026,Tau,,,,05 43.1,+20 08,AST,"Cl,lRi,lC,st pL",VIII 28
,NGC 2073,Lep,12.4,,1.5x1.4,05 45 53.9,-21 59 58,GX,"eF,vS,R,gbM",III 241
,NGC 2063,Ori,,,,05 46 43,+08 46.9,OC:,"Cl,poor,S sc st",VIII 2
,NGC 2076,Lep,13,,2.2x1.3,05 46 47.1,-16 46 54,GX,"vF,pS,iE,bM",III 267
,NGC 2071,Ori,,,4x3,05 47 07.2,+00 17 39,RN,D* (10&14m) w vF L chev,IV 36
,NGC 2089,Lep,11.9,,1.9x1.1,05 47 51.4,-17 36 08,GX,"vF,eS,stellar",III 270
,Barnard's Loop,Ori,,,600x30,05 48.0,+01 00,EN,,V 35?
,NGC 2110,Ori,12.4,,1.7x1.3,05 52 11.4,-07 27 21,GX,"eF,cS,lE,pslbM,er",III 448=III 510
,NGC 2112,Ori,8.4,,11,05 53 46,+00 24.6,OC,"Cl,pL,lRi,pC,st S",VII 24
,NGC 2124,Lep,12.6,,2.7x0.9,05 57 52.2,-20 05 05,GX,"eeF,pS,E,r",III 225
,NGC 2129,Gem,6.7,,7,06 01 07,+23 19.4,OC,"Cl,pL,40 or 50* 8...15",VIII 26
,NGC 2139,Lep,11.6,,2.6x1.9,06 01 07.9,-23 40 25,GX,"F,S",II 264
,NGC 2126,Aur,,,6,06 02 34,+49 52.0,OC,"Cl,not Ri,*7 north",VIII 68
