,NGC 5311,CRUX,12.3,spring,3.4,13 48 56.0,+39 59 08,"Galaxy - cF,cS,R,sbM,p of 2,II 710 "
,NGC 5306,VIRGO,12.1,spring,1.8,13 49 11.2,-07 13 25,"Galaxy - vF,vS,R,r,II 306 "
,NGC 5322,URSA MAJOR,10.2,any,7.1,13 49 15.1,+60 11 26,"Galaxy - vB,pL,iR,psmbM,I 256 "
,NGC 5313,CRUX,12,spring,2.2,13 49 44.3,+39 59 06,"Galaxy - pB,pS,vlE,glbM,f of 2,II 711 "
,NGC 5312,CRUX,13.9,spring,0.9,13 49 50.5,+33 37 19,"Galaxy - vF,R,stellar,1st of 4,III 422 "
,NGC 5320,CRUX,12.1,spring,3.8,13 50 20.4,+41 21 59,"Galaxy - cF,pL,R,gbM,II 669 "
,NGC 5318,CRUX,12.6,spring,1.7,13 50 35.9,+33 42 18,"Galaxy - F,S,R,psbM,2nd of 4,III 423 "
,NGC 5326,CRUX,11.9,spring,2.5,13 50 50.9,+39 34 28,"Galaxy - cF,S,vlE,sbM,II 712 "
,NGC 5342,URSA MAJOR,13.5,any,1.2,13 51 25.8,+59 51 50,"Galaxy - eF,vS,III 849 "
,NGC 5327,VIRGO,12.6,spring,2.5,13 52 04.1,-02 12 23,"Galaxy - F,pS,R,2st p,II 685 "
,NGC 5324,VIRGO,11.7,spring,3.1,13 52 05.9,-06 03 30,"Galaxy - cF,L,iR,bM,II 307 "
,NGC 5336,CRUX,12.8,spring,1.9,13 52 09.7,+43 14 34,"Galaxy - cF,pL,R,psbM,II 670 "
,NGC 5329,VIRGO,12.4,spring,1.8,13 52 10.0,+02 19 30,"Galaxy - F,vS,R,psbM,III 549 "
,NGC 5331,VIRGO,14.1,spring,1.3,13 52 16.3,+02 06 28,"Galaxy - vF,S,E0,rr,III 929 "
,NGC 5337,CRUX,12.5,spring,1.9,13 52 23.1,+39 41 15,"Galaxy - vF,S,iR,*7p,III 698 "
,NGC 5328,HYDRA,11.6,winter,2.1,13 52 53.3,-28 29 22,"Galaxy - pB,S,R,slBM,III 923 "
,NGC 5334,VIRGO,11.3,spring,5.2,13 52 54.5,-01 06 52,"Galaxy - cF,vL,R,lbM,r,III 665 "
,NGC 5347,CRUX,12.6,spring,2.1,13 53 17.8,+33 29 28,"Galaxy - pF,cL,R,lbM,II 424 "
,NGC 5350,CRUX,11.3,spring,3.9,13 53 21.5,+40 21 49,"Galaxy - cF,pL,bM,*7p,1st of 4,II 713 "
,NGC 5353,CRUX,11,spring,2.5,13 53 26.7,+40 16 59,"Galaxy - pB,S,R,2nd of 4,II 714 "
,NGC 5354,CRUX,11.4,spring,1.9,13 53 26.7,+40 18 10,"Galaxy - pF,S,R,3rd of 4,II 715 "
,NGC 5351,CRUX,12.1,spring,3.4,13 53 27.9,+37 54 51,"Galaxy - cF,L,lE90,vgbM,II 697 "
,NGC 5352,CRUX,13,spring,1.6,13 53 38.4,+36 08 03,"Galaxy - cF,S,R,lbM,* nf 90'',II 415 "
,NGC 5355,CRUX,13.1,spring,1.4,13 53 45.6,+40 20 19,"Galaxy - vF,pS,4th of 4,III 699 "
,NGC 5370,URSA MAJOR,13.2,any,1.6,13 54 09.4,+60 40 41,"Galaxy - F,S,II 843 "
,NGC 5343,VIRGO,12.7,spring,2.1,13 54 11.7,-07 35 17,"Galaxy - vF,S,R,lbM,II 308 "
,NGC 5345,VIRGO,12.4,spring,2.2,13 54 14.2,-01 26 11,"Galaxy - F,S,R,bM,II 686 "
,NGC 5452,URSA MINOR,13.3,any,2.5,13 54 24.6,+78 13 15,"Galaxy - vF,pL,iR,vgvlbM,III 947 "
,NGC 5368,URSA MAJOR,13,any,1.1,13 54 29.2,+54 19 50,"Galaxy - F,cS,R,stell,*16 nf,III 786 "
,NGC 5361,CRUX,13.8,spring,0.9,13 54 35.2,+38 26 58,"Galaxy - eF,cS,E,III 682 "
,NGC 5372,URSA MAJOR,13.2,any,0.7,13 54 46.0,+58 40 00,"Galaxy - cF,S,E,(** inv),III 809 "
,NGC 5362,CRUX,12.3,spring,2.5,13 54 53.3,+41 18 49,"Galaxy - pB,pL,E,II 671 "
,NGC 5356,VIRGO,12.6,spring,3.2,13 54 58.5,+05 20 01,"Galaxy - F,pL,vmE17,r,III 506 "
,NGC 5376,URSA MAJOR,12.1,any,2.5,13 55 15.9,+59 30 25,"Galaxy - cB,pL,vlE,vgmbM,II 844=I 238 "
,NGC 5379,URSA MAJOR,12.9,any,2.4,13 55 34.3,+59 44 34,"Galaxy - pB,pS,E,mbM,I 239 "
,NGC 5371,CRUX,10.6,spring,5.6,13 55 39.9,+40 27 42,"Galaxy - pB,L,R,bMFN,II 716 "
,NGC 5389,URSA MAJOR,12,any,3.6,13 56 06.4,+59 44 31,"Galaxy - pB,pL,E,mbMN,I 240 "
,NGC 5363,VIRGO,10.1,spring,4.9,13 56 07.1,+05 15 20,"Galaxy - B,pL,R,psbM,*8 nf,I 6 "
,NGC 5364,VIRGO,10.5,spring,8.1,13 56 11.9,+05 00 53,"Galaxy - cF,L,R,gbM,II 534 "
,NGC 5377,CRUX,11.3,spring,4.3,13 56 16.8,+47 14 07,"Galaxy - B,L,mE42,smbMN,I 187 "
,NGC 5369,VIRGO,13.6,spring,1.4,13 56 37.6,-05 28 12,"Galaxy - vF,vS,R,III 285 "
,NGC 5396,CRUX,,spring,,13 56 56.2,+29 09 51,"Disk unseen object - vF,S,iR,sbM*,III 125 "
,NGC 5380,CRUX,12.3,spring,2.4,13 56 56.9,+37 36 37,"Galaxy - F,cS,R,smbM,II 698 "
,NGC 5383,CRUX,11.4,spring,4.2,13 57 04.9,+41 50 46,"Galaxy - cB,cL,R,gbM,I 181 "
,NGC 5374,VIRGO,12.5,spring,2.3,13 57 29.7,+06 05 49,"Galaxy - cF,pL,R,vgbM,*11 np,II 889 "
,NGC 5382,VIRGO,12.6,spring,1.9,13 58 15.0,+06 15 31,"Galaxy - vF,vS,stel,resolvable,III 546 "
,NGC 5402,URSA MAJOR,13.7,any,1.3,13 58 16.5,+59 48 55,"Galaxy - vF,vS,R,III 810 "
,NGC 5386,VIRGO,13.2,spring,1.1,13 58 22.4,+06 20 20,"Galaxy - vF,vS,bi-N,stell,resolvable,III 547 "
,NGC 5394,CRUX,13,spring,2.0,13 58 33.6,+37 27 12,"Galaxy - cF,S,np of 2,I 191 "
,NGC 5395,CRUX,11.4,spring,3.3,13 58 37.5,+37 25 32,"Galaxy - cF,cL,E15,lbM,sf of 2,I 190 "
,NGC 5392,VIRGO,13.4,spring,1.4,13 59 24.8,-03 12 33,"Galaxy - vF,cS,R,gbM,III 666 "
,NGC 5399,CRUX,13.8,spring,1.2,13 59 31.4,+34 46 25,"Galaxy - eF,vS,pmE90,III 411 "
,NGC 5401,CRUX,13.7,spring,1.5,13 59 43.3,+36 14 17,"Galaxy - cF,cS,E,III 412 "
,NGC 5403,CRUX,13.6,spring,3.2,13 59 51.0,+38 10 57,"Galaxy - vF,pL,iF,III 683 "
,NGC 5406,CRUX,12.3,spring,2.4,14 00 20.2,+38 54 56,"Galaxy - F,pS,R,lbM,II 699 "
,NGC 5400,VIRGO,12.9,spring,1.7,14 00 37.2,-02 51 28,"Galaxy - vF,cS,III 667 "
,NGC 5422,URSA MAJOR,11.8,any,4.0,14 00 42.2,+55 09 51,"Galaxy - pB,S,pmE45,vsvmbMN,I 230 "
,NGC 5430,URSA MAJOR,11.9,any,2.5,14 00 46.0,+59 19 45,"Galaxy - pB,S,IE,mbM,II 827 "
,NGC 5407,CRUX,13.2,spring,1.7,14 00 50.0,+39 09 22,"Galaxy - vF,vS,R,bM,in Cl,III 684 "
,NGC 5410,CRUX,13,spring,1.7,14 00 54.6,+40 59 19,"Galaxy - pF,pS,bM,II 672 "
,NGC 5416,BOOTES,13.3,spring,1.6,14 02 11.4,+09 26 24,"Galaxy - eF,vS,E,r,III 56 "
,NGC 5443,URSA MAJOR,12.3,any,2.9,14 02 11.7,+55 48 49,"Galaxy - pF,L,E,II 799 "
,NGC 5417,BOOTES,13,spring,1.6,14 02 13.1,+08 02 13,"Galaxy - cF,S,R,psbM,*p,III 11 "
,NGC 5447,URSA MAJOR,,any,,14 02 27.9,+54 16 34,"Single star - pB,S,R,gmbM,conn with M101,III 787 "
,NGC 5433,CRUX,13.6,spring,1.6,14 02 36.2,+32 30 36,"Galaxy - vF,cS,lE 0°,bM,III 653 "
,NGC 5448,URSA MAJOR,11,any,4.4,14 02 50.3,+49 10 21,"Galaxy - pB,cL,vmE90,smbMN,II 691 "
,NGC 5440,CRUX,12.3,spring,3.3,14 03 01.1,+34 45 26,"Galaxy - pF,cS,lE,bM,*11 sp,II 416 "
,NGC 5444,CRUX,11.8,spring,3.2,14 03 24.2,+35 07 54,"Galaxy - pB,pL,lE,vsmbM,II 417 "
,NGC 5426,VIRGO,12.1,spring,3.4,14 03 25.0,-06 04 09,"Galaxy - pF,cL,R,gmbM,sp of 2,II 309 "
,NGC 5427,VIRGO,11.4,spring,3.7,14 03 26.0,-06 01 51,"Galaxy - pF,cL,R,nf of 2,II 310 "
,NGC 5445,CRUX,13,spring,1.7,14 03 31.6,+35 01 29,"Galaxy - F,*13p,III 413 "
,NGC 5461,URSA MAJOR,,any,,14 03 40.9,+54 19 02,"Single star - B,pS,R,psbM,conn M101,III 788 "
,NGC 5446,BOOTES,,spring,,14 03 48.0,+09 36 38,"Disk unseen object - eF,eS,III 57 "
,NGC 5462,URSA MAJOR,,any,,14 03 52.9,+54 21 53,"Single star - pB,pL,iR,gbM,conn M101,III 789 "
,NGC 5473,URSA MAJOR,11.4,any,2.9,14 04 43.3,+54 53 33,"Galaxy - pB,S,R,gbM,I 231 "
,NGC 5474,URSA MAJOR,10.8,any,6.4,14 05 01.2,+53 39 44,"Galaxy - pB,L,bM,P w M101,I 214 "
,NGC 5475,URSA MAJOR,12.6,any,2.1,14 05 12.4,+55 44 30,"Galaxy - pB,S,pmE,bM,II 800 "
,NGC 5466,BOOTES,9,spring,12.7,14 05 27.3,+28 32 04,"Globular Cluster - Cl,L,vRi,vmC,st 11...,VI 9 "
,NGC 5477,URSA MAJOR,14,any,2.1,14 05 32.3,+54 27 33,"Galaxy - vF,pL,III 790 "
,NGC 5463,BOOTES,13,spring,1.2,14 06 10.5,+09 21 12,"Galaxy - eF,S,lE,III 58 "
,NGC 5480,URSA MAJOR,12.1,any,2.0,14 06 21.8,+50 43 29,"Galaxy - F,pS,vgbM,np of 2,II 692 "
,NGC 5468,VIRGO,12.5,spring,3.5,14 06 34.8,-05 27 11,"Galaxy - F,L,R,vgbM,*9 sf 4',III 286 "
,NGC 5481,BOOTES,12.3,spring,2.3,14 06 41.4,+50 43 23,"Galaxy - F,vS,smbM,stell,sf of 2,II 693 "
,NGC 5484,URSA MAJOR,14.7,any,0.5,14 06 48.2,+55 01 47,"Galaxy - vF,S,R,4'from 5485,III 791 "
,NGC 5485,URSA MAJOR,11.4,any,3.0,14 07 11.4,+55 00 07,"Galaxy - cB,R,vgbM,f of 2,I 232 "
,NGC 5486,URSA MAJOR,13.3,any,2.2,14 07 25.0,+55 06 10,"Galaxy - F,pL,II 801 "
,NGC 5476,VIRGO,12.8,spring,2.0,14 08 08.5,-06 05 31,"Galaxy - F,pS,iR,III 287 "
,NGC 5478,VIRGO,13.6,spring,1.4,14 08 08.5,-01 42 08,"Galaxy - vF,vS,III 762 "
,NGC 5482,BOOTES,12.9,spring,1.5,14 08 30.7,+08 55 55,"Galaxy - eF,S,III 59 "
,NGC 5547,URSA MAJOR,13.5,any,1.0,14 09 45.0,+78 36 04,"Galaxy - eF,vS,E0,III 948 "
,NGC 5490,BOOTES,12.1,spring,3.1,14 09 57.3,+17 32 44,"Galaxy - cF,cS,R,sbMF**,III 32 "
,NGC 5500,BOOTES,13.3,spring,1.3,14 10 15.2,+48 32 46,"Galaxy - cF,cS,iR,III 674 "
,NGC 5492,BOOTES,12.8,spring,2.5,14 10 35.3,+19 36 44,"Galaxy - pB,vS,E,II 876 "
,NGC 5491,VIRGO,12.8,spring,1.6,14 10 57.4,+06 21 53,"Galaxy - pB,pS,R,gbM,r,II 890 "
,NGC 5493,VIRGO,11.4,spring,2.1,14 11 29.3,-05 02 37,"Galaxy - pB,vS,R,psmbM*,*18 invl,IV 46 "
,NGC 5520,BOOTES,12.4,spring,2.3,14 12 22.8,+50 20 54,"Galaxy - F,S,lE,stellar,III 676 "
,NGC 5515,BOOTES,12.9,spring,1.5,14 12 38.2,+39 18 37,"Galaxy - vF,S,vlE,III 685 "
,NGC 5513,BOOTES,12.6,spring,2.2,14 13 08.7,+20 24 59,"Galaxy - pB,pL,iR,II 877 "
,NGC 5506,VIRGO,11.9,spring,2.9,14 13 14.8,-03 12 27,"Galaxy - pB,L,E20,lbM,II 687 "
,NGC 5507,VIRGO,12.5,spring,1.9,14 13 19.8,-03 08 56,"Galaxy - cF,S,R,stellar,IV 49 "
,NGC 5526,URSA MAJOR,13.5,any,1.8,14 13 53.7,+57 46 17,"Galaxy - vF,S,E,r,III 804=III 835 "
,NGC 5570,BOOTES,13.1,spring,1.9,14 14 20.9,+07 30 56,"Galaxy - F,S,iR,III 12 "
,NGC 5522,BOOTES,13.5,spring,1.9,14 14 50.3,+15 08 49,"Galaxy - vF,vS,E,III 644 "
,NGC 5523,BOOTES,12.1,spring,4.8,14 14 51.7,+25 19 05,"Galaxy - F,pL,pmE90,*10 np,III 134 "
,NGC 5540,URSA MAJOR,13.9,any,0.6,14 14 54.3,+60 00 39,"Galaxy - eF,vS,R,stellar,III 805 "
,NGC 5529,BOOTES,11.9,spring,6.3,14 15 34.2,+36 13 35,"Galaxy - cF,pL,vmE110,vgvmBM,III 414 "
,NGC 5533,BOOTES,11.8,spring,3.6,14 16 07.7,+35 20 37,"Galaxy - pB,R,vsmbM,2or3*inv,II 418 "
,NGC 5536,BOOTES,13.5,spring,1.3,14 16 23.8,+39 30 08,"Galaxy - cF,vS,R,sp of 2,III 731 "
,NGC 5541,BOOTES,12.8,spring,0.9,14 16 31.7,+39 35 20,"Galaxy - cF,S,R,gbM,nf of 2,III 732 "
,NGC 5532,BOOTES,11.9,spring,2.3,14 16 52.9,+10 48 27,"Galaxy - vF,vS,R,gbM,r,III 47 "
,NGC 5544,BOOTES,13.4,spring,1.3,14 17 02.6,+36 34 16,"Galaxy - F,pS,E80,Dneb w 5545,II 419 "
,NGC 5548,BOOTES,12.6,spring,1.9,14 17 59.6,+25 08 13,"Galaxy - cF,pS,R,vsvmbM*,II 194 "
,NGC 5546,BOOTES,12.3,spring,1.7,14 18 09.3,+07 33 51,"Galaxy - pB,cS,gbM,III 551 "
,NGC 5557,BOOTES,11,spring,3.0,14 18 25.8,+36 29 36,"Galaxy - cB,S,R,vsbM*,I 99 "
,NGC 5549,VIRGO,12.8,spring,1.8,14 18 38.9,+07 22 38,"Galaxy - vF,vS,R,III 552 "
,NGC 5559,BOOTES,14,spring,1.5,14 19 12.6,+24 47 55,"Galaxy - vF,S,vlE,bM,III 347 "
,NGC 5607,URSA MINOR,13.4,any,1.2,14 19 26.7,+71 35 17,"Galaxy - pF,cS,iR,bM,er,II 331 "
,NGC 5585,URSA MAJOR,10.7,any,6.9,14 19 48.3,+56 43 45,"Galaxy - pF,L,iR,vgmbM,r,I 235 "
,NGC 5560,VIRGO,12.4,spring,3.8,14 20 04.6,+03 59 32,"Galaxy - pF,cL,E,gbM,II 579 "
,NGC 5566,VIRGO,10.6,spring,7.0,14 20 19.8,+03 56 01,"Galaxy - B,pL,R,psbM,r,*f1.5',I 144 "
,NGC 5579,BOOTES,13.6,spring,2.4,14 20 26.5,+35 11 18,"Galaxy - vF,cL,p of 2,III 415 "
,NGC 5640,CAMELOPARDALIS,14.4,winter,1.0,14 20 40.8,+80 07 23,"Galaxy - eF,S,lE,III 949 "
,NGC 5582,BOOTES,11.6,spring,3.3,14 20 43.2,+39 41 36,"Galaxy - pB,pS,R,bMFN,* sp,II 754 "
,NGC 5574,VIRGO,12.4,spring,1.9,14 20 56.1,+03 14 15,"Galaxy - pF,pS,lE,p of 2,I 145 "
,NGC 5576,VIRGO,11,spring,4.1,14 21 03.6,+03 16 14,"Galaxy - B,S,R,vsmbM,brightest of 3,I 146 "
,NGC 5589,BOOTES,13.3,spring,1.6,14 21 25.1,+35 16 14,"Galaxy - vF,S,R,np of 2,III 416 "
,NGC 5590,BOOTES,12.3,spring,2.5,14 21 38.3,+35 12 17,"Galaxy - cF,S,R,bM*,sf of 2,III 417 "
,NGC 5587,BOOTES,12.5,spring,2.7,14 22 10.8,+13 55 04,"Galaxy - F,cS,vlE,*8 sf,III 110 "
,NGC 5602,BOOTES,12.7,spring,1.6,14 22 18.9,+50 30 05,"Galaxy - pF,pS,lE,mbM,II 694 "
,NGC 5598,BOOTES,13,spring,1.8,14 22 28.3,+40 19 11,"Galaxy - F,vS,R,bM,III 733 "
,NGC 5596,BOOTES,13.4,spring,1.3,14 22 28.7,+37 07 20,"Galaxy - eF,S,R,stellar,III 418 "
,NGC 5620,URSA MINOR,14.1,any,0.7,14 22 40.3,+69 35 41,"Galaxy - eF,vS,III 319 "
,NGC 5603,BOOTES,13,spring,1.6,14 23 01.5,+40 22 38,"Galaxy - cF,pS,R,gbM,III 734 "
,NGC 5594,BOOTES,14,spring,1.3,14 23 10.3,+26 15 56,"Galaxy - eF,vS,stellar,III 135 "
,NGC 5608,BOOTES,13.4,spring,2.9,14 23 17.7,+41 46 33,"Galaxy - F,pL,lE,vglbM,II 673 "
,NGC 5600,BOOTES,12.1,spring,2.0,14 23 49.5,+14 38 20,"Galaxy - pB,pS,gbM,II 177 "
,NGC 5599,VIRGO,13.6,spring,1.5,14 23 50.8,+06 34 33,"Galaxy - F,S,lE,III 927 "
,NGC 5592,HYDRA,12.8,winter,1.7,14 23 55.0,-28 41 17,"Galaxy - F,S,E,gvlbM,r,III 924 "
,NGC 5614,BOOTES,11.7,spring,3.2,14 24 07.7,+34 51 32,"Galaxy - pB,S,R,smbM,II 420 "
,NGC 5595,LEPUS,12,winter,2.5,14 24 13.3,-16 43 23,"Galaxy - F,pL,R,vgbM,p of 2,III 121 "
,NGC 5616,BOOTES,13.8,spring,2.1,14 24 20.6,+36 27 42,"Galaxy - vF,S,cE,vgbM,er,III 419 "
,NGC 5610,BOOTES,13.2,spring,2.1,14 24 23,+24 36 51,"Galaxy - vF,S,pmE0,*9f,III 136 "
,NGC 5597,LEPUS,12,winter,2.7,14 24 27.5,-16 45 46,"Galaxy - vF,L,vlE,vglbM,f of 2,III 122 "
,NGC 5604,VIRGO,12.8,spring,2.1,14 24 42.7,-03 12 44,"Galaxy - F,pS,R,vgbM*,r,III 668 "
,NGC 5605,LEPUS,12.3,winter,2.1,14 25 07.6,-13 09 48,"Galaxy - vF,pL,R,vgbM,III 120 "
,NGC 5622,BOOTES,13.2,spring,2.0,14 26 12.2,+48 33 50,"Galaxy - vF,pS,vlE,vglbM,III 677 "
,NGC 5631,URSA MAJOR,11.5,any,2.4,14 26 33.3,+56 34 58,"Galaxy - B,S,R,psbMN,I 236 "
,NGC 5623,BOOTES,12.5,spring,1.9,14 27 08.7,+33 15 08,"Galaxy - cF,S,R,vsmbM,r,II 329 "
,NGC 5618,VIRGO,13.4,spring,2.0,14 27 11.8,-02 15 46,"Galaxy - eF,S,III 763 "
,NGC 5633,BOOTES,12.4,spring,2.3,14 27 28.5,+46 08 50,"Galaxy - cB,pS,R,pglbM,I 185 "
,NGC 5630,BOOTES,13.1,spring,2.3,14 27 36.8,+41 15 27,"Galaxy - F,S,E90,gbM,II 674 "
,NGC 5671,URSA MINOR,13.3,any,2.1,14 27 42.0,+69 41 39,"Galaxy - vF,pL,R,bM,III 882 "
,NGC 5621,BOOTES,,spring,,14 27 49.7,+08 14 29,"Single star - eeF,L,resolvable,III 14 "
,NGC 5635,BOOTES,12.5,spring,2.5,14 28 31.9,+27 24 31,"Galaxy - F,S,E,sbM,III 132 "
,NGC 5637,BOOTES,13.8,spring,1.0,14 28 59.8,+23 11 29,"Galaxy - vF,S,R,vgbM,II 357 "
,NGC 5642,BOOTES,12.6,spring,2.2,14 29 13.5,+30 01 35,"Galaxy - cF,S,* inv,*12 nf,III 126 "
,NGC 5634,VIRGO,9.4,spring,6.9,14 29 37.2,-05 58 35,"Globular Cluster - vB,cL,R,gbM,rrr,st 19...,*8 sf "
,NGC 5636,VIRGO,12.7,spring,2.4,14 29 39.1,+03 15 58,"Galaxy - eF,cL,R,np of 2,II 580 "
,NGC 5638,VIRGO,11.2,spring,3.6,14 29 40.5,+03 13 59,"Galaxy - cB,pL,R,sf of 2,II 581 "
,NGC 5712,URSA MINOR,14.3,any,1.0,14 29 41.6,+78 51 51,"Galaxy - vF,S,R,S Cl p,III 950 "
,NGC 5660,BOOTES,11.9,spring,3.8,14 29 49.8,+49 37 20,"Galaxy - pB,L,iR,vgbM,II 695 "
,NGC 5654,BOOTES,12.9,spring,1.8,14 30 01.4,+36 21 36,"Galaxy - F,S,E,** inv,III 420 "
,NGC 5653,BOOTES,12.2,spring,2.1,14 30 10.6,+31 12 54,"Galaxy - pF,pS,R,bM,II 330 "
,NGC 5667,DRACO,12.5,any,2.0,14 30 22.8,+59 28 12,"Galaxy - pB,pS,E0,II 807 "
,NGC 5656,BOOTES,11.8,spring,2.4,14 30 25.4,+35 19 16,"Galaxy - pF,pL,R,mbM,r,II 421 "
,NGC 5649,BOOTES,13.2,spring,1.4,14 30 32.5,+14 01 28,"Galaxy - eF,vS,np of 2,III 645 "
,NGC 5645,VIRGO,12.5,spring,2.8,14 30 39.7,+07 16 29,"Galaxy - cF,pL,iR,gbM,II 150 "
,NGC 5652,VIRGO,12.5,spring,2.4,14 31 01.0,+05 58 43,"Galaxy - pB,pL,vlE,bM,II 891 "
,NGC 5661,VIRGO,13.3,spring,1.6,14 31 57.5,+06 15 01,"Galaxy - vF,pS,IE,II 892 "
,NGC 5678,DRACO,11.3,any,3.7,14 32 05.8,+57 55 17,"Galaxy - B,L,lE0,vgmbM,I 237 "
,NGC 5665,BOOTES,12,spring,2.3,14 32 26.0,+08 04 48,"Galaxy - pB,pL,R,gbM,r,II 27 "
,IC 1029,BOOTES,11.3,spring,2.8,14 32 27.2,+49 54 13,"Galaxy - vF,S,lE,mbM,II 696 "
,NGC 5672,BOOTES,13.5,spring,1.1,14 32 38.3,+31 40 12,"Galaxy - vF,vL,iR,lbM,**p,III 310 "
,NGC 5675,BOOTES,12.7,spring,3.0,14 32 39.8,+36 18 08,"Galaxy - F,pS,E,bM,II 422 "
,NGC 5669,BOOTES,11.3,spring,4.9,14 32 43.9,+09 53 31,"Galaxy - F,L,R,lbM,r,II 79 "
,NGC 5676,BOOTES,11.2,spring,4.4,14 32 46.7,+49 27 26,"Galaxy - B,L,E45,pgbM,r,I 189 "
,NGC 5668,VIRGO,11.5,spring,4.5,14 33 24.4,+04 27 01,"Galaxy - F,pS,vlE,*14 inv,II 574 "
,NGC 5674,VIRGO,13,spring,1.5,14 33 52.4,+05 27 29,"Galaxy - cF,pS,R,gbM,II 893 "
,NGC 5677,BOOTES,13.7,spring,1.1,14 34 12.9,+25 28 04,"Galaxy - vF,vS,R,r,3*9,10 np,III 283 "
,NGC 5687,BOOTES,11.8,spring,2.9,14 34 52.3,+54 28 33,"Galaxy - pF,S,iF,resolved,*10 f,II 808 "
,NGC 5679,VIRGO,13,spring,1.2,14 35 08.8,+05 21 31,"Galaxy - vF,S,R,*12 att,II 894 "
,NGC 5689,BOOTES,11.9,spring,3.6,14 35 29.6,+48 44 30,"Galaxy - cB,pL,E87,psmbM,I 188 "
,NGC 5684,BOOTES,12.7,spring,2.0,14 35 50.0,+36 32 35,"Galaxy - F,cS,R,bM,p of 2,III 421 "
,NGC 5697,BOOTES,13.7,spring,1.0,14 36 32.0,+41 41 08,"Galaxy - F,vS,R,bM,4B*p,II 675 "
,NGC 5696,BOOTES,13,spring,2.5,14 36 57.1,+41 49 41,"Galaxy - cF,cS,R,lbM,r,II 648 "
,NGC 5698,BOOTES,13,spring,2.1,14 37 14.7,+38 27 15,"Galaxy - cF,cS,lE,in tri of st,II 700 "
,NGC 5695,BOOTES,12.8,spring,1.9,14 37 22.1,+36 34 04,"Galaxy - pB,cS,R,bM,r,II 423 "
,NGC 5690,VIRGO,11.8,spring,3.5,14 37 41.2,+02 17 28,"Galaxy - vF,mE138,F* att sf,II 582 "
,NGC 5691,VIRGO,12.3,spring,2.4,14 37 53.4,-00 23 55,"Galaxy - pB,pS,lE,gbM,II 681 "
,NGC 5714,BOOTES,13.4,spring,3.2,14 38 11.7,+46 38 16,"Galaxy - vF,pS,E pf,D*n,1 of 6,III 675 "
,NGC 5704,BOOTES,,spring,,14 38 16.3,+40 27 24,"Disk unseen object - F,cS,lE0,II 649 "
,NGC 5699,BOOTES,,spring,,14 38 42.3,+30 27 59,"Disk unseen object - eF,vS,III 127 "
,NGC 5703,BOOTES,,spring,,14 38 50.0,+30 26 34,"Disk unseen object - vF,vS,iR,III 128 "
,NGC 5702,BOOTES,13.3,spring,1.4,14 38 55.1,+20 30 25,"Galaxy - vF,vS,III 894 "
,NGC 5701,VIRGO,10.9,spring,5.9,14 39 11.1,+05 21 47,"Galaxy - cB,pS,R,mbM,*11p15'',II 575 "
,NGC 5710,BOOTES,13,spring,1.6,14 39 16.2,+20 02 36,"Galaxy - vF,S,vgbM,**f,p of 2,III 895 "
,NGC 5694,HYDRA,10,winter,5.9,14 39 36.5,-26 32 18,"Globular Cluster - cB,cS,R,psbM,r,* 9.5 sp,II 196 "
,NGC 5730,BOOTES,14.1,spring,1.8,14 39 52.0,+42 44 33,"Galaxy - vF,cS,E90,III 657 "
,NGC 5731,BOOTES,13.1,spring,1.6,14 40 09.3,+42 46 46,"Galaxy - vF,eS,lE,III 658 "
,NGC 5713,VIRGO,11.2,spring,3.8,14 40 11.5,-00 17 27,"Galaxy - cB,pL,R,psmbM,r,I 182 "
,NGC 5732,BOOTES,13.5,spring,1.5,14 40 39.0,+38 38 16,"Galaxy - vF,S,R,lbM,III 686 "
,NGC 5718,VIRGO,12.9,spring,1.9,14 40 42.9,+03 27 55,"Galaxy - vF,S,R,vglbM,*8,9 nf,III 550 "
,NGC 5719,VIRGO,12.2,spring,3.4,14 40 56.6,-00 19 05,"Galaxy - pF,S,lE,bM,II 682 "
,NGC 5716,LEPUS,12.9,winter,2.3,14 41 05.5,-17 28 35,"Galaxy - vF,pL,R,III 671 "
,NGC 5729,LEPUS,12.6,winter,2.6,14 42 06.8,-09 00 30,"Galaxy - F,pL,E,r,III 508 "
,NGC 5728,LEPUS,11.3,winter,3.6,14 42 24.0,-17 15 10,"Galaxy - pF,pL,pmE45,mbM,*10s,I 184 "
,NGC 5739,BOOTES,12.1,spring,3.1,14 42 28.9,+41 50 32,"Galaxy - pB,S,R,smbM,r,* nr,I 171 "
,NGC 5735,BOOTES,12.3,spring,3.1,14 42 33.4,+28 43 34,"Galaxy - vF,L,iR,lbM,III 133 "
,NGC 5737,BOOTES,13.5,spring,1.5,14 43 11.8,+18 52 48,"Galaxy - vF,cS,R,vglbM,III 896 "
,NGC 5751,BOOTES,13.2,spring,1.7,14 43 49.2,+53 24 01,"Galaxy - F,S,vlE,tri2*10,11,II 809 "
,NGC 5747,BOOTES,13.6,spring,1.1,14 44 20.7,+12 07 53,"Galaxy - eF,S,III 48 "
,NGC 5740,VIRGO,11.9,spring,3.4,14 44 24.5,+01 40 47,"Galaxy - pB,L,iR,gbM,r,II 538 "
,NGC 5746,VIRGO,10.3,spring,7.5,14 44 55.8,+01 57 19,"Galaxy - B,L,vmE170,bM,BN,I 126 "
